"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"527","allergie",12,0.000402982067298005,NA,NA,NA,12
"528","août",12,0.000402982067298005,NA,2,11,1
"529","aspect",12,0.000402982067298005,3,NA,6,5
"530","attaque",12,0.000402982067298005,2,1,2,9
"531","attitude",12,0.000402982067298005,NA,NA,12,NA
"532","banlieue",12,0.000402982067298005,6,8,3,NA
"533","bouche",12,0.000402982067298005,NA,NA,NA,12
"534","cabinet",12,0.000402982067298005,2,NA,8,2
"535","cap",12,0.000402982067298005,NA,NA,NA,12
"536","city",12,0.000402982067298005,NA,NA,12,NA
"537","clé",12,0.000402982067298005,2,4,8,2
"538","concentration",12,0.000402982067298005,3,NA,10,1
"539","consommateur",12,0.000402982067298005,NA,1,1,10
"540","conséquence",12,0.000402982067298005,NA,4,3,5
"541","densité",12,0.000402982067298005,NA,NA,2,10
"542","domestication",12,0.000402982067298005,NA,NA,12,NA
"543","dose",12,0.000402982067298005,6,6,NA,6
"544","ensemble",12,0.000402982067298005,NA,2,8,2
"545","esclavage",12,0.000402982067298005,1,1,7,3
"546","fond",12,0.000402982067298005,NA,4,NA,8
"547","forêt",12,0.000402982067298005,NA,5,1,6
"548","glace",12,0.000402982067298005,1,2,NA,10
"549","gouvernance",12,0.000402982067298005,1,2,10,NA
"550","guérison",12,0.000402982067298005,NA,NA,NA,12
"551","injection",12,0.000402982067298005,5,6,NA,6
"552","intérêt",12,0.000402982067298005,NA,5,4,3
"553","journaliste",12,0.000402982067298005,1,3,2,7
"554","juin",12,0.000402982067298005,NA,1,10,1
"555","législation",12,0.000402982067298005,2,3,4,4
"556","marque",12,0.000402982067298005,NA,NA,3,9
"557","mission",12,0.000402982067298005,NA,NA,7,5
"558","ouragan",12,0.000402982067298005,NA,2,NA,10
"559","parc",12,0.000402982067298005,2,NA,9,1
"560","peau",12,0.000402982067298005,NA,NA,NA,12
"561","pensée",12,0.000402982067298005,NA,NA,2,10
"562","permis",12,0.000402982067298005,7,NA,6,2
"563","printemps",12,0.000402982067298005,NA,1,NA,11
"564","reste",12,0.000402982067298005,1,2,4,6
"565","royaume",12,0.000402982067298005,5,NA,6,3
"566","signe",12,0.000402982067298005,1,NA,5,6
"567","solidarité",12,0.000402982067298005,NA,2,6,4
"568","sortie",12,0.000402982067298005,8,4,1,NA
"569","survie",12,0.000402982067298005,NA,1,NA,11
"570","ségrégation",12,0.000402982067298005,NA,NA,12,NA
"571","trafic",12,0.000402982067298005,5,NA,10,2
"572","tête",12,0.000402982067298005,NA,1,6,5
"573","PDG",11,0.000369400228356505,1,3,3,5
"574","amende",11,0.000369400228356505,NA,1,12,NA
"575","analyse",11,0.000369400228356505,3,2,4,2
"576","arnaque",11,0.000369400228356505,2,2,1,6
"577","attention",11,0.000369400228356505,NA,3,3,5
"578","autel",11,0.000369400228356505,NA,NA,NA,11
"579","bâtiment",11,0.000369400228356505,NA,NA,11,NA
"580","catastrophe",11,0.000369400228356505,NA,2,5,4
"581","climatique",11,0.000369400228356505,NA,8,4,NA
"582","commodité",11,0.000369400228356505,7,2,3,NA
"583","complotiste",11,0.000369400228356505,NA,4,7,NA
"584","conspiration",11,0.000369400228356505,2,6,NA,3
"585","décennie",11,0.000369400228356505,1,NA,4,6
"586","défi",11,0.000369400228356505,3,2,5,1
"587","exception",11,0.000369400228356505,NA,NA,1,10
"588","genre",11,0.000369400228356505,NA,1,9,1
"589","hiver",11,0.000369400228356505,NA,4,3,4
"590","ingéniérie",11,0.000369400228356505,1,NA,6,4
"591","insect",11,0.000369400228356505,NA,NA,NA,11
"592","kilomètre",11,0.000369400228356505,2,1,3,5
"593","logiciel",11,0.000369400228356505,NA,NA,8,3
"594","mal",11,0.000369400228356505,4,3,4,3
"595","militant",11,0.000369400228356505,1,NA,8,4
"596","moteur",11,0.000369400228356505,NA,3,7,1
"597","médicament",11,0.000369400228356505,NA,NA,3,8
"598","norme",11,0.000369400228356505,NA,1,10,2
"599","nouvelle",11,0.000369400228356505,NA,1,4,6
"600","novembre",11,0.000369400228356505,1,2,3,5
"601","obscurité",11,0.000369400228356505,NA,NA,NA,11
"602","pauvre",11,0.000369400228356505,3,4,2,3
"603","paysan",11,0.000369400228356505,1,1,1,8
"604","pétrole",11,0.000369400228356505,NA,3,6,2
"605","réglementation",11,0.000369400228356505,NA,3,1,7
"606","septembre",11,0.000369400228356505,NA,1,7,3
"607","son",11,0.000369400228356505,NA,2,3,6
"608","valeur",11,0.000369400228356505,NA,NA,1,10
"609","vidéosurveillance",11,0.000369400228356505,1,NA,10,NA
"610","voyage",11,0.000369400228356505,2,6,2,2
"611","élection",11,0.000369400228356505,1,NA,10,NA
"612","élevage",11,0.000369400228356505,3,NA,1,7
"613","élimination",11,0.000369400228356505,NA,1,NA,10
"614","élève",11,0.000369400228356505,NA,NA,3,8
"615","émotion",11,0.000369400228356505,NA,NA,NA,11
"616","Journal",10,0.000335818389415004,NA,NA,NA,10
"617","absence",10,0.000335818389415004,NA,1,5,4
"618","accueil",10,0.000335818389415004,NA,NA,NA,10
"619","adversaire",10,0.000335818389415004,NA,NA,NA,10
"620","agent",10,0.000335818389415004,NA,NA,4,6
"621","approbation",10,0.000335818389415004,NA,NA,2,8
"622","avance",10,0.000335818389415004,1,NA,5,4
"623","biais",10,0.000335818389415004,3,2,3,2
"624","blessure",10,0.000335818389415004,NA,NA,NA,10
"625","cafard",10,0.000335818389415004,NA,NA,NA,10
"626","chemin",10,0.000335818389415004,NA,1,4,5
"627","cohérence",10,0.000335818389415004,NA,NA,NA,10
"628","collectif",10,0.000335818389415004,NA,NA,NA,10
"629","compteur",10,0.000335818389415004,NA,NA,10,NA
"630","conducteur",10,0.000335818389415004,2,1,8,NA
"631","couleur",10,0.000335818389415004,NA,NA,1,9
"632","course",10,0.000335818389415004,3,1,6,1
"633","couvercle",10,0.000335818389415004,NA,NA,NA,10
"634","couvert",10,0.000335818389415004,4,NA,3,3
"635","dessert",10,0.000335818389415004,NA,NA,NA,10
"636","diesel",10,0.000335818389415004,NA,NA,10,NA
"637","discours",10,0.000335818389415004,5,4,1,NA
"638","domicile",10,0.000335818389415004,3,1,3,3
"639","décret",10,0.000335818389415004,NA,2,1,7
"640","déploiement",10,0.000335818389415004,NA,NA,8,2
"641","député",10,0.000335818389415004,4,2,3,3
"642","détermination",10,0.000335818389415004,NA,NA,NA,10
"643","effort",10,0.000335818389415004,2,1,6,1
"644","exploitation",10,0.000335818389415004,NA,2,7,1
"645","fabricant",10,0.000335818389415004,3,3,1,6
"646","famine",10,0.000335818389415004,NA,2,3,5
"647","football",10,0.000335818389415004,NA,NA,1,9
"648","gain",10,0.000335818389415004,NA,NA,7,3
"649","gestion",10,0.000335818389415004,1,1,9,NA
"650","grain",10,0.000335818389415004,NA,NA,NA,10
"651","gâteau",10,0.000335818389415004,NA,NA,NA,10
"652","humilité",10,0.000335818389415004,NA,NA,NA,10
"653","identification",10,0.000335818389415004,3,2,5,NA
"654","inflation",10,0.000335818389415004,NA,4,1,5
"655","initiative",10,0.000335818389415004,1,NA,8,1
"656","introspection",10,0.000335818389415004,NA,NA,NA,10
"657","karma",10,0.000335818389415004,NA,NA,NA,10
"658","manipulation",10,0.000335818389415004,NA,7,1,2
"659","matière",10,0.000335818389415004,NA,2,5,3
"660","maximum",10,0.000335818389415004,3,2,4,2
"661","millénaire",10,0.000335818389415004,NA,NA,NA,10
"662","mobillité",10,0.000335818389415004,NA,1,9,NA
"663","moitié",10,0.000335818389415004,1,NA,7,3
"664","ménage",10,0.000335818389415004,1,NA,7,2
"665","naissance",10,0.000335818389415004,5,NA,NA,5
"666","nanotechnologie",10,0.000335818389415004,1,1,2,7
"667","nazi",10,0.000335818389415004,NA,NA,NA,10
"668","nazisme",10,0.000335818389415004,NA,NA,NA,10
"669","oléagineux",10,0.000335818389415004,NA,NA,NA,10
"670","omerta",10,0.000335818389415004,2,NA,1,8
"671","opinion",10,0.000335818389415004,4,NA,3,5
"672","partenaire",10,0.000335818389415004,1,NA,9,NA
"673","parti",10,0.000335818389415004,8,NA,NA,2
"674","particulier",10,0.000335818389415004,NA,NA,8,2
"675","peine",10,0.000335818389415004,3,NA,4,3
"676","pièce",10,0.000335818389415004,NA,2,4,4
"677","prise",10,0.000335818389415004,NA,NA,6,4
"678","professeur",10,0.000335818389415004,NA,2,4,4
"679","profondeur",10,0.000335818389415004,NA,NA,NA,10
"680","présence",10,0.000335818389415004,1,1,3,6
"681","présidence",10,0.000335818389415004,NA,6,4,NA
"682","rayon",10,0.000335818389415004,7,NA,1,3
"683","représentant",10,0.000335818389415004,NA,NA,2,8
"684","robot",10,0.000335818389415004,1,NA,5,4
"685","résistance",10,0.000335818389415004,1,NA,9,1
"686","smart-citie",10,0.000335818389415004,NA,NA,10,NA
"687","soleil",10,0.000335818389415004,NA,2,NA,8
"688","solitude",10,0.000335818389415004,NA,NA,NA,10
"689","souveraineté",10,0.000335818389415004,NA,6,3,1
"690","sphère",10,0.000335818389415004,NA,NA,10,NA
"691","stockage",10,0.000335818389415004,NA,NA,10,NA
"692","subtil",10,0.000335818389415004,NA,NA,NA,10
"693","sénat",10,0.000335818389415004,NA,NA,10,NA
"694","tranquillité",10,0.000335818389415004,NA,NA,NA,10
"695","tristesse",10,0.000335818389415004,NA,NA,NA,10
"696","unité",10,0.000335818389415004,NA,NA,2,8
"697","vice-amiral",10,0.000335818389415004,NA,NA,NA,10
"698","vitesse",10,0.000335818389415004,NA,NA,9,1
"699","volume",10,0.000335818389415004,4,NA,1,5
"700","vote",10,0.000335818389415004,1,1,8,NA
"701","échange",10,0.000335818389415004,2,NA,5,3
"702","élément",10,0.000335818389415004,2,NA,2,6
"703","équipe",10,0.000335818389415004,NA,2,6,2
"704","Prémélange",9,0.000302236550473504,NA,NA,NA,9
"705","abri",9,0.000302236550473504,NA,NA,NA,9
"706","achat",9,0.000302236550473504,NA,1,2,6
"707","action",9,0.000302236550473504,3,1,2,3
"708","agglomérant",9,0.000302236550473504,NA,NA,NA,9
"709","ammonium",9,0.000302236550473504,NA,NA,NA,9
"710","anti",9,0.000302236550473504,NA,NA,NA,9
"711","apathie",9,0.000302236550473504,NA,NA,NA,9
"712","arrivée",9,0.000302236550473504,NA,3,5,1
"713","augmentation",9,0.000302236550473504,NA,4,2,3
"714","autre",9,0.000302236550473504,2,NA,3,4
"715","cancérigène",9,0.000302236550473504,NA,NA,NA,9
"716","centaine",9,0.000302236550473504,2,NA,2,5
"717","centres-ville",9,0.000302236550473504,NA,NA,9,NA
"718","champignon",9,0.000302236550473504,NA,NA,NA,9
"719","comité",9,0.000302236550473504,1,4,4,NA
"720","composant",9,0.000302236550473504,NA,NA,NA,9
"721","conseiller",9,0.000302236550473504,3,NA,6,NA
"722","coup",9,0.000302236550473504,NA,1,3,5
"723","courant",9,0.000302236550473504,1,3,1,4
"724","critère",9,0.000302236550473504,NA,NA,8,1
"725","défense",9,0.000302236550473504,NA,1,5,3
"726","ennemi",9,0.000302236550473504,1,1,4,3
"727","essai",9,0.000302236550473504,NA,4,4,1
"728","existence",9,0.000302236550473504,NA,1,3,5
"729","filtre",9,0.000302236550473504,9,NA,3,NA
"730","floc",9,0.000302236550473504,NA,NA,NA,9
"731","fonctionnaire",9,0.000302236550473504,NA,2,6,1
"732","fondation",9,0.000302236550473504,1,NA,5,3
"733","franc-maçonnerie",9,0.000302236550473504,NA,NA,NA,9
"734","frontière",9,0.000302236550473504,1,1,5,3
"735","gauche",9,0.000302236550473504,3,NA,NA,6
"736","glutamate",9,0.000302236550473504,NA,NA,NA,9
"737","graphe",9,0.000302236550473504,NA,NA,NA,9
"738","gressin",9,0.000302236550473504,NA,NA,NA,9
"739","griller",9,0.000302236550473504,NA,NA,NA,9
"740","gré",9,0.000302236550473504,NA,NA,7,2
"741","horizon",9,0.000302236550473504,NA,1,1,7
"742","incorporation",9,0.000302236550473504,NA,NA,NA,9
"743","intact",9,0.000302236550473504,NA,NA,NA,9
"744","issue",9,0.000302236550473504,NA,NA,7,2
"745","jeu",9,0.000302236550473504,1,NA,3,5
"746","journal",9,0.000302236550473504,NA,NA,3,6
"747","lettre",9,0.000302236550473504,NA,1,2,6
"748","lune",9,0.000302236550473504,NA,NA,3,6
"749","manque",9,0.000302236550473504,NA,1,6,2
"750","marche",9,0.000302236550473504,4,NA,2,3
"751","mètre",9,0.000302236550473504,NA,NA,NA,9
"752","ordinateur",9,0.000302236550473504,1,1,NA,7
"753","paradigme",9,0.000302236550473504,2,NA,4,4
"754","parking",9,0.000302236550473504,5,NA,5,NA
"755","pilote",9,0.000302236550473504,7,2,2,NA
"756","piscine",9,0.000302236550473504,1,NA,NA,8
"757","potassium",9,0.000302236550473504,NA,NA,NA,9
"758","producteur",9,0.000302236550473504,NA,NA,4,5
"759","propagande",9,0.000302236550473504,NA,4,1,4
"760","propos",9,0.000302236550473504,2,2,4,3
"761","publicité",9,0.000302236550473504,1,1,2,6
"762","pudding",9,0.000302236550473504,NA,NA,NA,9
"763","purification",9,0.000302236550473504,NA,NA,NA,9
"764","quotidien",9,0.000302236550473504,NA,NA,2,7
"765","recette",9,0.000302236550473504,NA,NA,NA,9
"766","relation",9,0.000302236550473504,NA,NA,6,3
"767","rupture",9,0.000302236550473504,NA,1,6,2
"768","résignation",9,0.000302236550473504,NA,NA,NA,9
"769","résilience",9,0.000302236550473504,NA,NA,9,NA
"770","rééquilibrage",9,0.000302236550473504,NA,NA,NA,9
"771","saute",9,0.000302236550473504,NA,NA,NA,9
"772","score",9,0.000302236550473504,3,NA,6,NA
"773","sensibilité",9,0.000302236550473504,NA,NA,NA,9
"774","sexe",9,0.000302236550473504,1,1,7,NA
"775","silicater",9,0.000302236550473504,NA,NA,NA,9
"776","situation",9,0.000302236550473504,NA,3,1,5
"777","stabilisateur",9,0.000302236550473504,NA,NA,NA,9
"778","structure",9,0.000302236550473504,1,2,2,5
"779","substitut",9,0.000302236550473504,NA,NA,NA,9
"780","série",9,0.000302236550473504,NA,3,NA,6
"781","taux",9,0.000302236550473504,NA,1,2,7
"782","tentative",9,0.000302236550473504,4,3,1,2
"783","transparence",9,0.000302236550473504,NA,1,5,3
"784","tâche",9,0.000302236550473504,NA,NA,7,2
"785","v",9,0.000302236550473504,NA,NA,7,3
"786","vegan",9,0.000302236550473504,NA,NA,NA,9
"787","vendeur",9,0.000302236550473504,NA,NA,NA,9
"788","violence",9,0.000302236550473504,NA,NA,7,2
"789","âge",9,0.000302236550473504,NA,NA,6,3
"790","époque",9,0.000302236550473504,1,NA,2,6
"791","acarien",8,0.000268654711532004,NA,NA,NA,8
"792","acre",8,0.000268654711532004,NA,NA,8,NA
"793","acteur",8,0.000268654711532004,NA,NA,5,3
"794","arbre",8,0.000268654711532004,NA,NA,7,1
"795","argument",8,0.000268654711532004,NA,2,2,4
"796","assemblée",8,0.000268654711532004,NA,NA,6,2
"797","auteur",8,0.000268654711532004,1,4,1,3
"798","blocage",8,0.000268654711532004,3,7,1,NA
"799","boutique",8,0.000268654711532004,NA,1,6,1
"800","by",8,0.000268654711532004,4,NA,3,1
"801","bétail",8,0.000268654711532004,1,NA,6,1
"802","casher",8,0.000268654711532004,NA,NA,NA,8
"803","centre-ville",8,0.000268654711532004,4,NA,5,NA
"804","chauffage",8,0.000268654711532004,NA,4,2,2
"805","commerce",8,0.000268654711532004,1,NA,6,1
"806","comportement",8,0.000268654711532004,NA,NA,4,4
"807","conflit",8,0.000268654711532004,2,6,NA,NA
"808","contexte",8,0.000268654711532004,NA,NA,4,4
"809","contre",8,0.000268654711532004,NA,5,1,2
"810","crustacé",8,0.000268654711532004,NA,NA,NA,8
"811","direction",8,0.000268654711532004,NA,NA,5,3
"812","document",8,0.000268654711532004,NA,NA,1,7
"813","dépendance",8,0.000268654711532004,NA,NA,6,2
"814","détriment",8,0.000268654711532004,NA,1,6,1
"815","expression",8,0.000268654711532004,2,2,2,4
"816","exécution",8,0.000268654711532004,NA,NA,NA,8
"817","fille",8,0.000268654711532004,1,NA,1,6
"818","fleuve",8,0.000268654711532004,2,NA,NA,6
"819","gamme",8,0.000268654711532004,NA,NA,2,6
"820","guanilate",8,0.000268654711532004,NA,NA,NA,8
"821","génération",8,0.000268654711532004,2,NA,NA,6
"822","huile",8,0.000268654711532004,NA,1,NA,7
"823","impact",8,0.000268654711532004,1,2,3,2
"824","ingénieur",8,0.000268654711532004,NA,1,4,3
"825","inquiétude",8,0.000268654711532004,1,NA,5,2
"826","instant",8,0.000268654711532004,1,2,NA,5
"827","institut",8,0.000268654711532004,1,1,6,1
"828","introduction",8,0.000268654711532004,1,NA,7,2
"829","leader",8,0.000268654711532004,NA,1,4,3
"830","limite",8,0.000268654711532004,NA,1,5,2
"831","majorité",8,0.000268654711532004,2,2,3,1
"832","modification",8,0.000268654711532004,1,4,3,1
"833","mollusque",8,0.000268654711532004,NA,NA,NA,8
"834","méfiance",8,0.000268654711532004,1,1,7,NA
"835","mélange",8,0.000268654711532004,NA,NA,4,4
"836","normalité",8,0.000268654711532004,1,NA,7,1
"837","nuage",8,0.000268654711532004,NA,2,6,NA
"838","nécessité",8,0.000268654711532004,3,NA,2,3
"839","obligation",8,0.000268654711532004,NA,2,6,NA
"840","ombre",8,0.000268654711532004,1,NA,1,7
"841","parole",8,0.000268654711532004,1,NA,2,5
"842","phase",8,0.000268654711532004,1,2,4,1
"843","port",8,0.000268654711532004,NA,3,4,1
"844","preuve",8,0.000268654711532004,NA,2,2,5
"845","privilège",8,0.000268654711532004,1,NA,6,1
"846","racine",8,0.000268654711532004,1,NA,3,4
"847","restauration",8,0.000268654711532004,NA,NA,NA,8
"848","répartition",8,0.000268654711532004,5,NA,3,NA
"849","sacrifice",8,0.000268654711532004,NA,NA,2,6
"850","semoule",8,0.000268654711532004,NA,NA,NA,8
"851","smart",8,0.000268654711532004,NA,NA,8,NA
"852","start",8,0.000268654711532004,NA,NA,5,3
"853","sud",8,0.000268654711532004,NA,1,1,6
"854","total",8,0.000268654711532004,NA,NA,8,NA
"855","traitement",8,0.000268654711532004,1,NA,4,3
"856","volaille",8,0.000268654711532004,NA,NA,NA,8
"857","web",8,0.000268654711532004,NA,NA,6,2
"858","égalité",8,0.000268654711532004,NA,NA,7,1
"859","étoile",8,0.000268654711532004,NA,NA,NA,8
"860","Substituts",7,0.000235072872590503,NA,NA,NA,7
"861","abandon",7,0.000235072872590503,NA,NA,5,2
"862","activiste",7,0.000235072872590503,NA,1,5,1
"863","actualité",7,0.000235072872590503,NA,1,NA,6
"864","admission",7,0.000235072872590503,NA,NA,NA,7
"865","alerte",7,0.000235072872590503,NA,5,1,1
"866","appartement",7,0.000235072872590503,NA,2,5,NA
"867","avion",7,0.000235072872590503,1,1,3,2
"868","barbecue",7,0.000235072872590503,NA,NA,1,6
"869","barge",7,0.000235072872590503,NA,NA,NA,7
"870","barre",7,0.000235072872590503,NA,NA,NA,7
"871","bas",7,0.000235072872590503,1,1,4,2
"872","bloc",7,0.000235072872590503,1,NA,2,4
"873","boeuf",7,0.000235072872590503,NA,NA,NA,7
"874","bombe",7,0.000235072872590503,NA,3,4,NA
"875","burger",7,0.000235072872590503,1,NA,1,5
"876","calcul",7,0.000235072872590503,1,6,NA,NA
"877","capitale",7,0.000235072872590503,NA,3,5,NA
"878","ce",7,0.000235072872590503,NA,NA,NA,7
"879","chance",7,0.000235072872590503,1,NA,1,5
"880","coléoptère",7,0.000235072872590503,NA,NA,NA,7
"881","communiqué",7,0.000235072872590503,1,NA,6,NA
"882","con",7,0.000235072872590503,NA,2,4,1
"883","conformité",7,0.000235072872590503,NA,1,6,NA
"884","conséquent",7,0.000235072872590503,NA,NA,NA,7
"885","coronavirus",7,0.000235072872590503,NA,1,3,3
"886","courage",7,0.000235072872590503,2,5,NA,NA
"887","covid",7,0.000235072872590503,NA,3,2,2
"888","crime",7,0.000235072872590503,NA,NA,NA,7
"889","cuisine",7,0.000235072872590503,NA,NA,1,6
"890","dynamique",7,0.000235072872590503,NA,1,6,NA
"891","déchet",7,0.000235072872590503,NA,NA,5,2
"892","démocratie",7,0.000235072872590503,5,3,2,NA
"893","dépense",7,0.000235072872590503,NA,3,2,2
"894","endroit",7,0.000235072872590503,3,NA,2,2
"895","enquête",7,0.000235072872590503,NA,2,4,1
"896","enseignement",7,0.000235072872590503,NA,NA,3,4
"897","entretien",7,0.000235072872590503,4,4,NA,3
"898","envie",7,0.000235072872590503,NA,2,NA,5
"899","espoir",7,0.000235072872590503,NA,NA,7,1
"900","exclusion",7,0.000235072872590503,NA,NA,7,NA
