post_id,channel,post_date,post_url,content,detected_language,likes,links,views,forwards,forwarded_from,cryptocurrency_addresses,reply_to,id,screenname,name,channel_url,category,public,chat,source,platform_id,notes,country,platform
141513811,371,14/04/23 18:01,https://t.me/vvincvvv/27682,"Traduzione:
Limitazione della mobilità.. 

Possono chiamarla città dei 15 minuti o fascia verde o isole a traffico limitato o varchi o strategia anti inquinamento.. Sempre quello è.. 

HA per il tuo beneH 😏

Unisciti al mio canale Telegram 
@monicaelis

https://www.romatoday.it/attualita/fascia-verde-roma-varchi-dove.html",it,,[u'https://www.romatoday.it/attualita/fascia-verde-roma-varchi-dove.html'],628,16,6940,[],,371,vvincvvv,Vivi (V_V) 2°ch - INFO IMPORTANTI,https://t.me/vvincvvv,corona/anti-vax,true,false,researcher,1285311726,same as above but here they share news and info,[u'IT'],Telegram
142215421,14933,17/04/23 16:22,https://t.me/otontv/157709,"15 Minuten Städte / Gefängnisse
Die neue Zukunftsdystopie des WEF/UN

[SoundCloud](https://soundcloud.com/dawid-snowden/15-minuten-stadte-gefangnisse) ( Mp3 Download )
[YouTube](https://youtu.be/kNX1ilbxOX4)

➡️ Abonniere den Kanal, um kein Video zu verpassen! Lade dieses Video runter und teile es mit deinen Freunden und Bekannten. @dawidsnowden",de,,"[u'https://soundcloud.com/dawid-snowden/15-minuten-stadte-gefangnisse', u'https://youtu.be/kNX1ilbxOX4']",9,0,34036,[],,14933,OTonTV,O-Ton TV - Der Infokanal (SHAEF/2Q2Q/WWG1WGA/DEFENDER/TRUMP,https://t.me/otontv,explicit_qanon,true,false,researcher,1405461519,,[u'DE'],Telegram
141744514,393,15/04/23 18:06,https://t.me/klokkenchat/2350157,"Katie Hopkins on 15 minute cities.

You'll go nowhere and you'll be happy, or fined.


Katie Hopkins in 15 minuten steden.

Je gaat nergens heen en je zult blij zijn, of een boete krijgen.",nl,,[],,,,[],,393,klokkenchat,Klokkenluiders voor vrijheid,https://t.me/klokkenchat,corona/anti-vax,true,true,researcher,1427026955,"De meeste berichten gaan over de corona maatregelen of over vaccinatie. Er zitten wel wat links met Qanon, maar kanaal is meer corona gerelateerd",[u'NL'],Telegram
142043344,654,16/04/23 22:28,https://t.me/FreedomWarriorsUk/59112,This is a very eye-opening speech about somebody who has first that knowledge about 15 minutes cities and their plan for total control. It's good to be aware of what these parasites are planning but just know in your hearts that will this will never happen!!,en,,[],28,1,8287,[],,654,FreedomWarriorsUk,Freedom Warriors UK,https://t.me/FreedomWarriorsUk,conspiracy,true,false,researcher,1291420989,UK Conspiracy channel - anti-vax focused,[u'GB'],Telegram
142090477,12810,17/04/23 06:18,https://t.me/s/TheNorthUnites/5070,"https://t.me/TPRlobby

https://m.facebook.com/groups/906871336558178/?ref=share

Saturday, 15th April 2023 
VOTE LIBERATE LIVERPOOL

www.gov.uk/register-to-vote

NO MORE LIES

SAY NO TO 15 MINUTE CITIES.

TIME TO VOTE PEOPLE.
DON'T FORGET YOUR ID

WE'VE HAD ENOUGH OF THIS CORRUPTED COUNCIL.

LET'S TAKE BACK OUR CITY

https://t.me/TPRlobby

https://youtube.com/@liberateliverpool",en,,"[u'https://m.facebook.com/groups/906871336558178/?ref=share', u'www.gov.uk/register-to-vote', u'https://t.me/TPRlobby', u'https://youtube.com/@liberateliverpool']",41,0,,[],,12810,TheNorthUnites,THE NORTH UNITES,https://t.me/s/TheNorthUnites,,true,false,snowball_complete,1496444312,,,Telegram
141564065,393,14/04/23 21:39,https://t.me/klokkenchat/2349223,Heel simpel de overheid is een bedrijf en gaat voor economische belangen en deals. Afval verwerking is een hele grote business en de overheid verdiend door de afval deal met Italie hier flink aan. Tristate city en de 15 minuten steden moeten doorgaan dus de smoes is boeren uitkopen en de boel volbouwen ofwel geen buiten leven meer zeg maar. Corrupte hufters zijn het,nl,,[],,,,[],141138734,393,klokkenchat,Klokkenluiders voor vrijheid,https://t.me/klokkenchat,corona/anti-vax,true,true,researcher,1427026955,"De meeste berichten gaan over de corona maatregelen of over vaccinatie. Er zitten wel wat links met Qanon, maar kanaal is meer corona gerelateerd",[u'NL'],Telegram
141620162,1409,15/04/23 07:08,https://t.me/s/rafapalreal/31340,"Lo de las ""ciudades de 15 minutos"" es una broma comparado con lo que preparan en Puerto Rico. Lee.",es,,[],5107,84,,[],,1409,rafapalreal,Noticias Rafapal,https://t.me/s/rafapalreal,,true,false,snowball_complete,1406735434,,,Telegram
141997880,846,16/04/23 18:53,https://t.me/verruecktesjahr202q/45865,15 Minuten Städte - Oder doch eher unsere Gefängnisse?,de,,[],240,3,,[],,846,VerrueckteZeit,VerrücktesJahr202Q,https://t.me/verruecktesjahr202q,explicit_qanon,true,false,researcher,1253142671,,[u'DE'],Telegram
141999427,15858,16/04/23 19:00,https://t.me/s/netnewsmedia/17558,15 Minute City 'Open Prison' A5 Flyer - Back,en,,[],26,1,134626,[],,15858,netnewsmedia,NET NEWS CHANNEL,https://t.me/s/netnewsmedia,,true,false,snowball_complete,1310989831,,,Telegram
141999428,15858,16/04/23 19:00,https://t.me/s/netnewsmedia/17557,15 Minute City 'Open Prison' A5 Flyer - Front,en,,[],26,0,134626,[],,15858,netnewsmedia,NET NEWS CHANNEL,https://t.me/s/netnewsmedia,,true,false,snowball_complete,1310989831,,,Telegram
142010726,5474,16/04/23 19:46,https://t.me/s/robinmg/27325,"A list of councils, I am told, which has “a 15 minute city” execution plan.
The one I’m living in definitely does & is listed here. 
Folks: NO ONE is coming to save us. We are no longer living in a democracy. Coup d’etat formally occurred Mar 23, 2020 (lockdown).
If we don’t find ways to thwart these plans, we will shortly find ourselves living in one of many, geographically small, open-air prisons.
Non compliance is truly essential. The fewer people who abide by these absurd, frightening restrictions, not pay fines, encounter technical problems with cameras, etc, the less practicable this net becomes.",en,,[],6752,211,,[],,5474,robinmg,Robin Monotti + Dr Mike Yeadon + Cory Morningstar,https://t.me/s/robinmg,,true,false,snowball_complete,1202315764,,,Telegram
142011358,654,16/04/23 19:49,https://t.me/FreedomWarriorsUk/59086,"A list of councils, I am told, which has “a 15 minute city” execution plan.
The one I’m living in definitely does & is listed here. 
Folks: NO ONE is coming to save us. We are no longer living in a democracy. Coup d’etat formally occurred Mar 23, 2020 (lockdown).
If we don’t find ways to thwart these plans, we will shortly find ourselves living in one of many, geographically small, open-air prisons.
Non compliance is truly essential. The fewer people who abide by these absurd, frightening restrictions, not pay fines, encounter technical problems with cameras, etc, the less practicable this net becomes.",en,,[],60,2,5474,[],,654,FreedomWarriorsUk,Freedom Warriors UK,https://t.me/FreedomWarriorsUk,conspiracy,true,false,researcher,1291420989,UK Conspiracy channel - anti-vax focused,[u'GB'],Telegram
142255017,5114,17/04/23 18:57,https://t.me/s/BritishNursingAllianceSpeak/17160,Oxford 15 minutes cities,en,,[],938,6,,[],,5114,BritishNursingAllianceSpeak,"British Nursing Alliance, The People’s Nurses",https://t.me/s/BritishNursingAllianceSpeak,,true,false,snowball_complete,1133664809,,,Telegram
142514458,4355,18/04/23 18:28,https://t.me/s/StuttgartGrundgesetzdemos/48459,"Auch Russland im NWO-Modus!

15 Minuten Stadt in Russland.
In Woronesch wird bereits eine 15-Minuten Stadt vorbereitet.  

Das Projekt des digitalen Wohnens für 7.000 Menschen wurde Gouverneur Alexander Gusev vorgestellt. 

t.me/StuttgartGrundgesetzDemos 

👉 [Stuttgart](https://t.me/Stuttgart_Widerstand_Demos) Satire Widerstand [Ironie](https://t.me/swd_AntiFake) [Grundrechte](https://t.me/swd_neu) [Sarkasmus](https://t.me/swd_hardcore) [Freiheit](https://t.me/swd_akku) [Doku](https://t.me/swd_doku) 👈",de,,"[u'https://t.me/swd_neu', u'https://t.me/swd_AntiFake', u'https://t.me/Stuttgart_Widerstand_Demos', u't.me/StuttgartGrundgesetzDemos', u'https://t.me/swd_hardcore', u'https://t.me/swd_doku', u'https://t.me/swd_akku']",658,15,17467,[],,4355,StuttgartGrundgesetzdemos,STUTTGART - WIDERSTAND - Demos - Stuttgart - Grundrechte - Demos - Grundgesetz - Freiheit - Frieden,https://t.me/s/StuttgartGrundgesetzdemos,,true,false,snowball_complete,1163089897,,,Telegram
142107820,644,17/04/23 07:41,https://t.me/GreatBritishBird_News/50206,"A list of councils, I am told, which has “a 15 minute city” execution plan.
The one I’m living in definitely does & is listed here. 
Folks: NO ONE is coming to save us. We are no longer living in a democracy. Coup d’etat formally occurred Mar 23, 2020 (lockdown).
If we don’t find ways to thwart these plans, we will shortly find ourselves living in one of many, geographically small, open-air prisons.
Non compliance is truly essential. The fewer people who abide by these absurd, frightening restrictions, not pay fines, encounter technical problems with cameras, etc, the less practicable this net becomes.

Robin Monotti 

Join and share 🟢

GreatBritishBird News 🇬🇧
https://t.me/GBBNews23

GreatBritishBird Main Group 🇬🇧
https://t.me/GBBMain23

H2O LIFE
https://t.me/H2OL1FE",en,,"[u'https://t.me/H2OL1FE', u'https://t.me/GBBNews23', u'https://t.me/GBBMain23']",146,13,,[],,644,GBBNews23,GreatBritishBird News,https://t.me/GreatBritishBird_News,conspiracy,true,false,researcher,1232861332,UK focused conspiracy news,[u'GB'],Telegram
142117377,12810,17/04/23 08:28,https://t.me/s/TheNorthUnites/5071,"https://t.me/TPRlobby

SATURDAY 22ND APRIL
DEBBIE HICKS WILL BE JOINING LIVERPOOL'S RESISTANCE

CHURCH ST  12PM

SAY NO TO 15 MINUTE CITIES

KEEP IT CASH

NO MORE LIES

LIBERATE LIVERPOOL


https://t.me/TPRlobby

https://m.facebook.com/groups/906871336558178/?ref=share",en,,"[u'https://m.facebook.com/groups/906871336558178/?ref=share', u'https://t.me/TPRlobby']",93,1,,[],,12810,TheNorthUnites,THE NORTH UNITES,https://t.me/s/TheNorthUnites,,true,false,snowball_complete,1496444312,,,Telegram
142124687,15768,17/04/23 09:04,https://t.me/s/ScarletFranciniItaly/15018,"👿 Uit Saoudi-Arabië 🇸🇦& “The line” City 

Vergeet de 15 minuten steden, in Saoedi-Arabië wordt het nog bonter gemaakt.
Er wordt hard gewerkt aan de bouw van een stad van 5 minuten, bekend als 'The Line', waar negen miljoen gedetineerden - ""inwoners"" dichtbevolkt op elkaar kunnen leven met nul-emissie.
Het wordt gepresenteerd als een soort futuristische stad en utopisch paradijs.
Het wordt ook aangeprezen, als het grootste koolstofvrije systeem ter wereld, zo zou de metropool met 16 stadsdelen, afhankelijk zijn van windparken, zonne-energie en geavanceerde technologie, die water omzet in zuurstof en waterstof als brandstof.
De miljoenengemeenschap zal gevoed worden, door middel van verticale landbouw, die geïntegreerd zal worden in de muren van de glimmende gebouwen en bewoners zullen naar verluidt een abonnement betalen, voor drie maaltijden per dag.
Projectleiders voorspellen, dat de eerste bewoners van “De Lijn”,  ergens in 2024 hun intrek zullen nemen.
The Line is een megaproject van $ 1 biljoen, gelanceerd door kroonprins Mohammed bin Salman,het zal deel uitmaken van het uitgestrekte woestijncomplex van Neom, dat ook zal beschikken over een kunstmatig skigebied, een verticale stad van 100 mijl, een achthoekige drijvende havenstad, vliegende liften, een zwembaan voor pendelaars en robots en AI om haar toekomstige bewoners te dienen.

*Experts zeggen al, dat de beweringen, over duurzaamheid en leefbaarheid van de Saoedische stad van 170 kilometer naïef zijn.

❤️Het delen van mijn  kanaal wordt ontzettend gewaardeerd. 
https://t.me/ScarletFranciniItaly",nl,,[u'https://t.me/ScarletFranciniItaly'],2294,41,,[],,15768,ScarletFranciniItaly,Scarlet Francini Italia,https://t.me/s/ScarletFranciniItaly,,true,false,snowball_complete,1534752767,,,Telegram
142133339,11370,17/04/23 09:49,https://t.me/s/LionsNews/61008,"👿 Uit Saoudi-Arabië 🇸🇦& “The line” City 

Vergeet de 15 minuten steden, in Saoedi-Arabië wordt het nog bonter gemaakt.
Er wordt hard gewerkt aan de bouw van een stad van 5 minuten, bekend als 'The Line', waar negen miljoen gedetineerden - ""inwoners"" dichtbevolkt op elkaar kunnen leven met nul-emissie.
Het wordt gepresenteerd als een soort futuristische stad en utopisch paradijs.
Het wordt ook aangeprezen, als het grootste koolstofvrije systeem ter wereld, zo zou de metropool met 16 stadsdelen, afhankelijk zijn van windparken, zonne-energie en geavanceerde technologie, die water omzet in zuurstof en waterstof als brandstof.
De miljoenengemeenschap zal gevoed worden, door middel van verticale landbouw, die geïntegreerd zal worden in de muren van de glimmende gebouwen en bewoners zullen naar verluidt een abonnement betalen, voor drie maaltijden per dag.
Projectleiders voorspellen, dat de eerste bewoners van “De Lijn”,  ergens in 2024 hun intrek zullen nemen.
The Line is een megaproject van $ 1 biljoen, gelanceerd door kroonprins Mohammed bin Salman,het zal deel uitmaken van het uitgestrekte woestijncomplex van Neom, dat ook zal beschikken over een kunstmatig skigebied, een verticale stad van 100 mijl, een achthoekige drijvende havenstad, vliegende liften, een zwembaan voor pendelaars en robots en AI om haar toekomstige bewoners te dienen.

*Experts zeggen al, dat de beweringen, over duurzaamheid en leefbaarheid van de Saoedische stad van 170 kilometer naïef zijn.

❤️Het delen van mijn  kanaal wordt ontzettend gewaardeerd. 
https://t.me/ScarletFranciniItaly",nl,,[u'https://t.me/ScarletFranciniItaly'],201,1,,[],,11370,LionsNews,Lions News,https://t.me/s/LionsNews,,true,false,snowball_complete,1507167857,,,Telegram
142554121,13602,18/04/23 21:00,https://t.me/s/TruckersForFreedomGlobal/15719,"UK - 15 Minute Cities 🇬🇧

Plastic bollards are tougher than imagined.

However doesn’t matter if it’s ULEZ surveillance cameras, 15minute cities & one day I hope 5G

The people will find a way to stop this totalitarian authoritarian tyrannical communist agenda.

You will find many more cures not poisons on the Herbalism group with 10000 active members ready to help you, join now: https://t.me/HerbalismHealing

Protect yourself against 5G damage, read more here: https://dq271.isrefer.com/go/AultHome/AUL651",en,,"[u'https://dq271.isrefer.com/go/AultHome/AUL651', u'https://t.me/HerbalismHealing']",1197,17,,[],,13602,TruckersForFreedomGlobal,TruckersForFreedom,https://t.me/s/TruckersForFreedomGlobal,,true,false,snowball_complete,1746608515,,,Telegram
142314645,122763,17/04/23 23:18,https://www.t.me/quiradiolondratv/16770,"🟥 L'amministrazione Gualtieri illustra il progetto di una città in cui i servizi principali siano in uno spazio che può essere percorso in 15 minuti a piedi o in bici in ogni quartiere.

Una Roma a misura del cittadino, la sfida della ‘Città dei 15 minuti‘, il piano di sviluppo della città proposto dall’urbanista franco-colombiano della Sorbona Carlos Moreno, che l’amministrazione di Roberto Gualtieri ha scelto come modello. Un modello virtuoso presentato con un convegno in Campidoglio dal titolo ‘Roma a portata di mano: la città dei 15 minuti’, con la partecipazione del sindaco di Roma Roberto Gualtieri, l’assessore al Decentramento e Città dei 15 minuti Andrea Catarci, l’ideatore del modello Carlos Moreno, e Andrea Modica Bosinco, manager di IZILab (azienda che si è occupata di realizzare le mappe della ‘Città dei 15 minuti’).

Gualtieri: << La nostra città copre una superficie amplissima, con una densità disomogenea e tessuto urbano frammentato. È indispensabile lavorare per fare in modo che tutti i cittadini abbiano le stesse possibilità di accesso alla mobilità pubblica, servizi amministrativi, educativi e sanitari“.

😳 ""Una città in cui i servizi principali sono a portata di mano, entro 1.250 metri dalla residenza di ogni cittadino, uno spazio che può essere percorso in circa 15 minuti a piedi o in bici. Roma ha bisogno di riguadagnare vivibilità – ha commentato l’assessore Andrea Catarci – La ‘Città dei 15 minuti’ è un modello di città della contemporaneità, in cui l’innovazione renda più facile la vita di tutti i cittadini, da quelli che abitano dentro le Mura Aureliane a quelli che abitano nei territori più lontani dalla città. Un modello basato sul decentramento, in cui i 15 Municipi diventino organi di governo locale a tutto tondo”, ha aggiunto l’assessore.

Sul sito di IZILab saranno visibili cartine dinamiche sulle quali ogni cittadino potrà verificare *il livello di accessibilità.

https://www.dire.it/04-04-2022/721144-roma-in-campidoglio-presentata-la-sfida-della-citta-dei-15-minuti/

Questo articolo è del 2022. Ora, 2023, salta fuori che con queste mappe presto sarà impedito l'accesso in automobile, ad esempio, a servizi essenziali a meno che tu non abbia le auto che ti ordina di comprare il governo UE (alla faccia delle possibilità economiche paritarie). L'Italia non è neanche la Germania o la Svizzera, ove i mezzi urbani sono frequenti, precisi, puliti, non affollati, collegati praticamente con ""ovunque"". In città dove sperimentano i 15 minuti, la gente si è ritrovata in una GABBIA da cui non può uscire o entrare senza requisiti. Ad Oxford, i cittadini sono scesi a protestare, coprono le telecamere con gli scatoloni o incendiano i posti di blocco che impediscono di varcare i ""15 minuti del tuo quartiere"" se non hai una valida motivazione o un permesso.

A Roma hanno effettuato uno studio ad insaputa del cittadino nel 2019/2020 coi dati raccolti attraverso le scatole nere istallate nelle auto dei romani per capire le abitudini dei cittadini negli spostamenti. A Roma nel 2019 il 53% dei viaggi in auto è stato relativo a un percorso di (al massimo) 9 km (nel 2020 la percentuale è del 54 %).
Nello stesso anno, il 32% rientrava tra i 6 e i 20km (31 percento nel 2020) e il restante 15% era utilizzato per percorrenze lunghe, superiori ai 20 km(stesso dato per il 2020 in pandemia). Dallo studio condotto da Go-Mobility emerge che i romani preferiscono utilizzare la macchina anche per spostamenti brevi. 
I dati sono preoccupanti nell’ottica della “Città in 15 minuti”, sogno del sindaco di Roma Gualtieri. 
Stesso problema a Milano.

✔️ Segui @quiradiolondratv canale di informazione libera, indipendente e ""mancante"" ‼️",it,,[u'https://www.dire.it/04-04-2022/721144-roma-in-campidoglio-presentata-la-sfida-della-citta-dei-15-minuti/'],224,6,,[],142313120,122763,quiradiolondratv,Qui Radio Londra TV,https://www.t.me/quiradiolondratv,explicit_qanon,true,false,researcher,1850320974,,[u'IT'],Telegram
142341849,10277,18/04/23 04:03,https://t.me/s/RealLandDownUnder/63918,"From a friend:

“So the trap is being set...

No big dogs

Queensland police taking firearms off registered ex military members. Registered and licensed!

500 plus foreign police (foreign soldiers) in Queensland with diplomatic immunity 

War on farmers by councils/gov and WEF

Eggs are now bad for us

Meat from animals is being portrayed as bad

Foot n mouth outbreak simulation and testing in rural areas for demonizing livestock/meat for up coming fraudulent food shortages 

Mock bee mite infestations and killing bees on mass and natural medical honey supplys

School Children can choose their sex at age 7 without the mum's and dads input 

Cameras everywhere. 
Townsville
Mackay
Cairns 
Melbourne
Condobolin out back NSW
Melton hwy Bendigo hwy Vic
Mt Barker SA
Bruce hwy Qld everywhere
Hume hwy are many now

Suburban gridlock mouse traps housing estates 

Government trying to gazump the Originals/black fellas sovereignty and in turn white mans rights with the Voice fraud

Chemtrails/crop dusting going full noise with biological poisons

Flooding rural food bowls 

Ausnet power company trying to ruin farmers food bowls 

15 minutes citys being fasttracked

Foreign weapons companies trying to embed with our military 

Ports foreign owned and most businesses and much lands un lawfully 

Electric cars that don't go far and can be remotely turned off 

Governments and councils attacking free thinkers 

Poison water with fluoride and chlorine etc

Genetic poisoning in the jabs and tracking 

Communitys using tracking devices with over utilization of mobile phones etc
Blue tooth and wifi 

Cash and financial independence transferring to controlled digital currency 

And it goes on and on. 

The trap is being set 

The funnel in the killing ground is getting very narrow yet people still fight amongst themselves. 

When will ego really fade and strength of character be the standard. 


Leading by example and integrity of values and morals are a must to win.

Selflessness and kindness and sensible use of resources is key also 

Strength of team and backing each other up is a must

Stay strong”",en,,[],215,10,39082,[],,10277,RealLandDownUnder,🇦🇺Land Down Under🇦🇺,https://t.me/s/RealLandDownUnder,,true,false,snowball_complete,1219452476,,,Telegram
142568555,10451,18/04/23 22:07,https://t.me/s/studentsagainsttyrannyofficial/6385,"Oh ffs, the lefties have now signed me up to another course... this time it's about 15 minute cities 😂😂

And they did it under Stans name 😂😂

James",en,,[],75,0,,[],,10451,studentsagainsttyrannyofficial,Students Against Tyranny,https://t.me/s/studentsagainsttyrannyofficial,,true,false,snowball_complete,1579470613,,,Telegram
142449508,4955,18/04/23 13:25,https://t.me/s/covid_vaccine_injuries/26123,"Folks,
I don’t yet know Ben Rubin, James Delingpole’s podcast guest, but I’ve a feeling I’m going to.
I love James D. We have in common being total normies until 2020. Nothing Ben discloses surprises me, but if you’ve not been thinking deeply enough about what’s been going on for not only the last three years, but decades before that, you’ll be shocked. Plenty of cash corruption, but that’s the byproduct of the evil forces behind creation of a global concentration camp, based notionally on “health”. Keep as far away from “healthcare” as you possibly can. Say no to digital ID, no to 15 minute cities, no to net zero, no to central bank digital currency, no to elimination of cash, no to ze bugs & no to a virtual existence.
We can stop or divert this, but it’s not going to be easy. As I’ve said for years, no one is coming to save us. If you’re not actively working to influence others & preparing to exist at least in part outside of the current technological system, sorry, but you’ve already accepted your fate.
Best wishes 
Mike

https://delingpole.podbean.com/

👉 https://t.me/DrMikeYeadon",en,,"[u'https://t.me/DrMikeYeadon', u'https://delingpole.podbean.com/']",822,6,14410,[],,4955,covid_vaccine_injuries,Covid Vaccine Injuries,https://t.me/s/covid_vaccine_injuries,,true,false,snowball_complete,1226804730,,,Telegram
142575434,10277,18/04/23 22:50,https://t.me/s/RealLandDownUnder/63976,"Let’s talk about 15 minute cities for a minute. We all know about them, but in my mind, it hasn’t been moving as fast as everything else has been.

The vast majority of moves have been in terms of “public security” & that has me thinking. 

What will stop Aussies from moving around? Let’s face it, unless something drastic happens, we still need our cars & land developers certainly aren’t allowing for additional public transport, so how do you form a 15 minute city without fences & do it in such a way as to limit movement or create a 15 minute lockdown area without gates?

The answer has to be money & the way you spend it. You need fuel for your car, you spend money. You need food, you need money, but if I were to limit the amount of money you could spend on say fuel, how far would you get? Say $20/week and you certainly wouldn’t be driving far at all.. 

So the cameras? To find you if you drive out of your area? Maybe drop that $20/ week to $10 or $5? The fuel pump would be attached to a camera which would ID you which would then connect to your bank? Anyone noticed servos being upgraded? New gear being installed perhaps? 

We are seeing thing happen in Woolies and coles.. new fridges and freezers being installed.. 

Thoughts?",en,,[],183,1,,[],,10277,RealLandDownUnder,🇦🇺Land Down Under🇦🇺,https://t.me/s/RealLandDownUnder,,true,false,snowball_complete,1219452476,,,Telegram
142577962,13602,18/04/23 23:08,https://t.me/s/TruckersForFreedomGlobal/15720,"5G rain with hailstorm says one user.
UK - 15 Minute Cities 🇬🇧
Vid: https://rumble.com/v2j2ati-5g-rain-with-hailstorm-says-one-user.html
Plastic bollards are tougher than imagined.

However doesn’t matter if it’s ULEZ surveillance cameras, 15minute cities & one day I hope 5G

The people will find a way to stop this totalitarian authoritarian tyrannical communist agenda.
You will find many more cures not poisons on the Herbalism group with 10000 active members ready to help you, join now: https://t.me/HerbalismHealing

Protect yourself against 5G damage, read more here: https://dq271.isrefer.com/go/AultHome/AUL651",en,,"[u'https://dq271.isrefer.com/go/AultHome/AUL651', u'https://t.me/HerbalismHealing', u'https://rumble.com/v2j2ati-5g-rain-with-hailstorm-says-one-user.html']",612,4,,[],,13602,TruckersForFreedomGlobal,TruckersForFreedom,https://t.me/s/TruckersForFreedomGlobal,,true,false,snowball_complete,1746608515,,,Telegram
142583897,688,19/04/23 00:00,https://t.me/downtherabbitholewegofolks/74329,"From a friend:

“So the trap is being set...

No big dogs

Queensland police taking firearms off registered ex military members. Registered and licensed!

500 plus foreign police (foreign soldiers) in Queensland with diplomatic immunity 

War on farmers by councils/gov and WEF

Eggs are now bad for us

Meat from animals is being portrayed as bad

Foot n mouth outbreak simulation and testing in rural areas for demonizing livestock/meat for up coming fraudulent food shortages 

Mock bee mite infestations and killing bees on mass and natural medical honey supplys

School Children can choose their sex at age 7 without the mum's and dads input 

Cameras everywhere. 
Townsville
Mackay
Cairns 
Melbourne
Condobolin out back NSW
Melton hwy Bendigo hwy Vic
Mt Barker SA
Bruce hwy Qld everywhere
Hume hwy are many now

Suburban gridlock mouse traps housing estates 

Government trying to gazump the Originals/black fellas sovereignty and in turn white mans rights with the Voice fraud

Chemtrails/crop dusting going full noise with biological poisons

Flooding rural food bowls 

Ausnet power company trying to ruin farmers food bowls 

15 minutes citys being fasttracked

Foreign weapons companies trying to embed with our military 

Ports foreign owned and most businesses and much lands un lawfully 

Electric cars that don't go far and can be remotely turned off 

Governments and councils attacking free thinkers 

Poison water with fluoride and chlorine etc

Genetic poisoning in the jabs and tracking 

Communitys using tracking devices with over utilization of mobile phones etc
Blue tooth and wifi 

Cash and financial independence transferring to controlled digital currency 

And it goes on and on. 

The trap is being set 

The funnel in the killing ground is getting very narrow yet people still fight amongst themselves. 

When will ego really fade and strength of character be the standard. 


Leading by example and integrity of values and morals are a must to win.

Selflessness and kindness and sensible use of resources is key also 

Strength of team and backing each other up is a must

Stay strong”",en,,[],94,1,39082,[],,688,downtherabbitholewegofolks,Down the rabbit hole we go... 🐰🍿,https://t.me/downtherabbitholewegofolks,qanon_content,true,false,researcher,1361588429,,[u'US'],Telegram
142381004,10277,18/04/23 08:08,https://t.me/s/RealLandDownUnder/63950,"[They got rid of 15 minute cities](https://youtu.be/5yEFsayQib4)!

The people of Biggleswick had had enough and took back control and got rid of the dystopian future planned for them. Using allegory, I outline a way to save ourselves.

#15minutecities #takebackcontrol #counciltax

Join: @RealLandDownUnder",en,,[u'https://youtu.be/5yEFsayQib4'],522,19,,[],,10277,RealLandDownUnder,🇦🇺Land Down Under🇦🇺,https://t.me/s/RealLandDownUnder,,true,false,snowball_complete,1219452476,,,Telegram
142591519,10277,19/04/23 01:04,https://t.me/s/RealLandDownUnder/64002,"More Gold Coast City Council Treachery!! 
The Internet of Things (IoT) is a component of the UN/WEF's Agenda 21/30 program including SMART Cities, 15 minute cities, high-rise prisons and the CBDC cashless society. The...IoT...IS...5G!! 

NNNCo has rolled out a public Internet of Things (IoT) LoRaWAN network across the Gold Coast Local Government Area (LGA), in partnership with the City of Gold Coast. The Low Power Wide Area Network (LPWAN) is leveraging globally-adopted open standard LoRaWAN technology. It enables diversified large-scale IoT applications and transforms how the City delivers services to residents with real-time information and automated services.

https://www.nnnco.com.au/gold-coast-city-iot-network/",en,,[u'https://www.nnnco.com.au/gold-coast-city-iot-network/'],277,4,120211,[],,10277,RealLandDownUnder,🇦🇺Land Down Under🇦🇺,https://t.me/s/RealLandDownUnder,,true,false,snowball_complete,1219452476,,,Telegram
142616130,5114,19/04/23 05:23,https://t.me/s/BritishNursingAllianceSpeak/17250,15 minute cities,ro,,[],456,2,,[],,5114,BritishNursingAllianceSpeak,"British Nursing Alliance, The People’s Nurses",https://t.me/s/BritishNursingAllianceSpeak,,true,false,snowball_complete,1133664809,,,Telegram
142654823,4357,19/04/23 09:10,https://t.me/s/SGTnewsNetwork/45194,"15 MINUTE CITY - This is the UK’s most abused bollard!

It’s been set on fire, blown up, run over & removed (often) 

It gives me hope that ordinary citizens will defy societal restrictions by extremists and carry on as normal!

Brilliant 👏🏻
🇺🇸Join👉 @SGTnewsNetwork
📎[Twitter](http://twitter.com/SGTnewsNetwork)▪️[IG](https://instagram.com/sgtnewsnetwork)▪️[Truth Social](https://truthsocial.com/@SGTnewsNetwork)",en,,"[u'https://truthsocial.com/@SGTnewsNetwork', u'https://instagram.com/sgtnewsnetwork', u'http://twitter.com/SGTnewsNetwork']",7930,118,,[],,4357,SGTnewsNetwork,Sergeant News Network,https://t.me/s/SGTnewsNetwork,,true,false,snowball_complete,1422038988,,,Telegram
142487145,6153,18/04/23 16:24,https://t.me/s/Klartext2021Gemeinsam/25084,"15 Minuten Stadt in Russland.
In Woronesch wird bereits eine 15-Minuten Stadt vorbereitet.  Das Projekt des digitalen Wohnens für 7.000 Menschen wurde Gouverneur Alexander Gusev vorgestellt. 

Ihr wollt die Wahrheit 👇 👇 
https://t.me/Klartext2021Gemeinsam",de,,[u'https://t.me/Klartext2021Gemeinsam'],8548,228,,[],,6153,Klartext2021Gemeinsam,Klartext20/21-Gemeinsam 👍🏻Info-kanal🔝🖤🤍❤,https://t.me/s/Klartext2021Gemeinsam,,true,false,snowball_complete,1157028875,,,Telegram
