"","channel_url","followers","metric","value"
"4144","https://t.me/s/qhammernews",6595,"Mean Fowards",12.475
"4145","https://t.me/s/qtardnews",2835,"Total Views",2298
"4146","https://t.me/s/qtardnews",2835,"Mean Views",143.625
"4147","https://t.me/s/qtardnews",2835,"Total Forwards",27
"4148","https://t.me/s/qtardnews",2835,"Mean Fowards",1.6875
"4149","https://t.me/s/qthestorm",45460,"Total Views",43230
"4150","https://t.me/s/qthestorm",45460,"Mean Views",5403.75
"4151","https://t.me/s/qthestorm",45460,"Total Forwards",316
"4152","https://t.me/s/qthestorm",45460,"Mean Fowards",39.5
"4153","https://t.me/s/qthestormrider777",165922,"Total Views",118537
"4154","https://t.me/s/qthestormrider777",165922,"Mean Views",29634.25
"4155","https://t.me/s/qthestormrider777",165922,"Total Forwards",934
"4156","https://t.me/s/qthestormrider777",165922,"Mean Fowards",233.5
"4157","https://t.me/s/quartierlibretv",17834,"Total Views",5016
"4158","https://t.me/s/quartierlibretv",17834,"Mean Views",5016
"4159","https://t.me/s/quartierlibretv",17834,"Total Forwards",34
"4160","https://t.me/s/quartierlibretv",17834,"Mean Fowards",34
"4161","https://t.me/s/quitefranklytv",7877,"Total Views",7174
"4162","https://t.me/s/quitefranklytv",7877,"Mean Views",1793.5
"4163","https://t.me/s/quitefranklytv",7877,"Total Forwards",4
"4164","https://t.me/s/quitefranklytv",7877,"Mean Fowards",1
"4165","https://t.me/s/rabbitresearch",87055,"Total Views",1121309
"4166","https://t.me/s/rabbitresearch",87055,"Mean Views",36171.2580645161
"4167","https://t.me/s/rabbitresearch",87055,"Total Forwards",24602
"4168","https://t.me/s/rabbitresearch",87055,"Mean Fowards",793.612903225806
"4169","https://t.me/s/rafapalreal",125722,"Total Views",85221
"4170","https://t.me/s/rafapalreal",125722,"Mean Views",42610.5
"4171","https://t.me/s/rafapalreal",125722,"Total Forwards",2631
"4172","https://t.me/s/rafapalreal",125722,"Mean Fowards",1315.5
"4173","https://t.me/s/realAlexSheppard",38690,"Total Views",8558
"4174","https://t.me/s/realAlexSheppard",38690,"Mean Views",8558
"4175","https://t.me/s/realAlexSheppard",38690,"Total Forwards",11
"4176","https://t.me/s/realAlexSheppard",38690,"Mean Fowards",11
"4177","https://t.me/s/realUniversalNEWS",6496,"Total Views",23884
"4178","https://t.me/s/realUniversalNEWS",6496,"Mean Views",1326.88888888889
"4179","https://t.me/s/realUniversalNEWS",6496,"Total Forwards",147
"4180","https://t.me/s/realUniversalNEWS",6496,"Mean Fowards",8.16666666666667
"4181","https://t.me/s/realchrissky",62186,"Total Views",285379
"4182","https://t.me/s/realchrissky",62186,"Mean Views",10976.1153846154
"4183","https://t.me/s/realchrissky",62186,"Total Forwards",3352
"4184","https://t.me/s/realchrissky",62186,"Mean Fowards",128.923076923077
"4185","https://t.me/s/realdustinnemos",4736,"Total Views",4685
"4186","https://t.me/s/realdustinnemos",4736,"Mean Views",312.333333333333
"4187","https://t.me/s/realdustinnemos",4736,"Total Forwards",51
"4188","https://t.me/s/realdustinnemos",4736,"Mean Fowards",3.4
"4189","https://t.me/s/realjaynamy",2255,"Total Views",1565
"4190","https://t.me/s/realjaynamy",2255,"Mean Views",521.666666666667
"4191","https://t.me/s/realjaynamy",2255,"Total Forwards",17
"4192","https://t.me/s/realjaynamy",2255,"Mean Fowards",5.66666666666667
"4193","https://t.me/s/renateholzeisen",41535,"Total Views",30785
"4194","https://t.me/s/renateholzeisen",41535,"Mean Views",7696.25
"4195","https://t.me/s/renateholzeisen",41535,"Total Forwards",239
"4196","https://t.me/s/renateholzeisen",41535,"Mean Fowards",59.75
"4197","https://t.me/s/report24news",39867,"Total Views",207752
"4198","https://t.me/s/report24news",39867,"Mean Views",23083.5555555556
"4199","https://t.me/s/report24news",39867,"Total Forwards",3970
"4200","https://t.me/s/report24news",39867,"Mean Fowards",441.111111111111
"4201","https://t.me/s/resistancedelaplandemie",5595,"Total Views",1707
"4202","https://t.me/s/resistancedelaplandemie",5595,"Mean Views",569
"4203","https://t.me/s/resistancedelaplandemie",5595,"Total Forwards",29
"4204","https://t.me/s/resistancedelaplandemie",5595,"Mean Fowards",9.66666666666667
"4205","https://t.me/s/resistenciae",5905,"Total Views",1013
"4206","https://t.me/s/resistenciae",5905,"Mean Views",506.5
"4207","https://t.me/s/resistenciae",5905,"Total Forwards",36
"4208","https://t.me/s/resistenciae",5905,"Mean Fowards",18
"4209","https://t.me/s/resistenza_liberta",13539,"Total Views",28644
"4210","https://t.me/s/resistenza_liberta",13539,"Mean Views",3580.5
"4211","https://t.me/s/resistenza_liberta",13539,"Total Forwards",156
"4212","https://t.me/s/resistenza_liberta",13539,"Mean Fowards",19.5
"4213","https://t.me/s/returnofthemark",1252,"Total Views",435
"4214","https://t.me/s/returnofthemark",1252,"Mean Views",217.5
"4215","https://t.me/s/returnofthemark",1252,"Total Forwards",6
"4216","https://t.me/s/returnofthemark",1252,"Mean Fowards",3
"4217","https://t.me/s/revolutionchanneltv",1092,"Total Views",1891
"4218","https://t.me/s/revolutionchanneltv",1092,"Mean Views",315.166666666667
"4219","https://t.me/s/revolutionchanneltv",1092,"Total Forwards",20
"4220","https://t.me/s/revolutionchanneltv",1092,"Mean Fowards",3.33333333333333
"4221","https://t.me/s/ricercadellaverita",1048,"Total Views",2318
"4222","https://t.me/s/ricercadellaverita",1048,"Mean Views",115.9
"4223","https://t.me/s/ricercadellaverita",1048,"Total Forwards",17
"4224","https://t.me/s/ricercadellaverita",1048,"Mean Fowards",0.85
"4225","https://t.me/s/robandreoli",1004,"Total Views",1368
"4226","https://t.me/s/robandreoli",1004,"Mean Views",228
"4227","https://t.me/s/robandreoli",1004,"Total Forwards",8
"4228","https://t.me/s/robandreoli",1004,"Mean Fowards",1.33333333333333
"4229","https://t.me/s/robinmg",102633,"Total Views",1901520
"4230","https://t.me/s/robinmg",102633,"Mean Views",11524.3636363636
"4231","https://t.me/s/robinmg",102633,"Total Forwards",25093
"4232","https://t.me/s/robinmg",102633,"Mean Fowards",152.078787878788
"4233","https://t.me/s/rundetisch",9491,"Total Views",23318
"4234","https://t.me/s/rundetisch",9491,"Mean Views",2119.81818181818
"4235","https://t.me/s/rundetisch",9491,"Total Forwards",716
"4236","https://t.me/s/rundetisch",9491,"Mean Fowards",65.0909090909091
"4237","https://t.me/s/russlandsdeutsche",72698,"Total Views",28108
"4238","https://t.me/s/russlandsdeutsche",72698,"Mean Views",14054
"4239","https://t.me/s/russlandsdeutsche",72698,"Total Forwards",361
"4240","https://t.me/s/russlandsdeutsche",72698,"Mean Fowards",180.5
"4241","https://t.me/s/s4illimati",5214,"Total Views",19981
"4242","https://t.me/s/s4illimati",5214,"Mean Views",1998.1
"4243","https://t.me/s/s4illimati",5214,"Total Forwards",251
"4244","https://t.me/s/s4illimati",5214,"Mean Fowards",25.1
"4245","https://t.me/s/sadefenza",7163,"Total Views",81750
"4246","https://t.me/s/sadefenza",7163,"Mean Views",809.405940594059
"4247","https://t.me/s/sadefenza",7163,"Total Forwards",2008
"4248","https://t.me/s/sadefenza",7163,"Mean Fowards",19.8811881188119
"4249","https://t.me/s/samlebelge",353,"Total Views",93
"4250","https://t.me/s/samlebelge",353,"Mean Views",18.6
"4251","https://t.me/s/samlebelge",353,"Total Forwards",2
"4252","https://t.me/s/samlebelge",353,"Mean Fowards",0.4
"4253","https://t.me/s/sandy_steen",6291,"Total Views",0
"4254","https://t.me/s/sandy_steen",6291,"Mean Views",NA
"4255","https://t.me/s/sandy_steen",6291,"Total Forwards",0
"4256","https://t.me/s/sandy_steen",6291,"Mean Fowards",NA
"4257","https://t.me/s/santasurfing",179451,"Total Views",177313
"4258","https://t.me/s/santasurfing",179451,"Mean Views",88656.5
"4259","https://t.me/s/santasurfing",179451,"Total Forwards",5484
"4260","https://t.me/s/santasurfing",179451,"Mean Fowards",2742
"4261","https://t.me/s/saracunial",35215,"Total Views",30723
"4262","https://t.me/s/saracunial",35215,"Mean Views",10241
"4263","https://t.me/s/saracunial",35215,"Total Forwards",216
"4264","https://t.me/s/saracunial",35215,"Mean Fowards",72
"4265","https://t.me/s/saraslightfight",49071,"Total Views",224312
"4266","https://t.me/s/saraslightfight",49071,"Mean Views",7477.06666666667
"4267","https://t.me/s/saraslightfight",49071,"Total Forwards",7200
"4268","https://t.me/s/saraslightfight",49071,"Mean Fowards",240
"4269","https://t.me/s/satellit_de",8860,"Total Views",9469
"4270","https://t.me/s/satellit_de",8860,"Mean Views",3156.33333333333
"4271","https://t.me/s/satellit_de",8860,"Total Forwards",51
"4272","https://t.me/s/satellit_de",8860,"Mean Fowards",17
"4273","https://t.me/s/schoepferinsel",44718,"Total Views",170413
"4274","https://t.me/s/schoepferinsel",44718,"Mean Views",21301.625
"4275","https://t.me/s/schoepferinsel",44718,"Total Forwards",6523
"4276","https://t.me/s/schoepferinsel",44718,"Mean Fowards",815.375
"4277","https://t.me/s/seelenbalm",4313,"Total Views",2562
"4278","https://t.me/s/seelenbalm",4313,"Mean Views",2562
"4279","https://t.me/s/seelenbalm",4313,"Total Forwards",124
"4280","https://t.me/s/seelenbalm",4313,"Mean Fowards",124
"4281","https://t.me/s/sergioberlato",9975,"Total Views",2460
"4282","https://t.me/s/sergioberlato",9975,"Mean Views",820
"4283","https://t.me/s/sergioberlato",9975,"Total Forwards",19
"4284","https://t.me/s/sergioberlato",9975,"Mean Fowards",6.33333333333333
"4285","https://t.me/s/sevenmaexqanons17",640,"Total Views",7453
"4286","https://t.me/s/sevenmaexqanons17",640,"Mean Views",75.2828282828283
"4287","https://t.me/s/sevenmaexqanons17",640,"Total Forwards",113
"4288","https://t.me/s/sevenmaexqanons17",640,"Mean Fowards",1.14141414141414
"4289","https://t.me/s/shawunawaz",2337,"Total Views",12
"4290","https://t.me/s/shawunawaz",2337,"Mean Views",6
"4291","https://t.me/s/shawunawaz",2337,"Total Forwards",1
"4292","https://t.me/s/shawunawaz",2337,"Mean Fowards",0.5
"4293","https://t.me/s/showagentenradio",15618,"Total Views",7748
"4294","https://t.me/s/showagentenradio",15618,"Mean Views",2582.66666666667
"4295","https://t.me/s/showagentenradio",15618,"Total Forwards",257
"4296","https://t.me/s/showagentenradio",15618,"Mean Fowards",85.6666666666667
"4297","https://t.me/s/soifdeverite",20,"Total Views",41
"4298","https://t.me/s/soifdeverite",20,"Mean Views",10.25
"4299","https://t.me/s/soifdeverite",20,"Total Forwards",0
"4300","https://t.me/s/soifdeverite",20,"Mean Fowards",0
"4301","https://t.me/s/solarireport",14263,"Total Views",3353
"4302","https://t.me/s/solarireport",14263,"Mean Views",1117.66666666667
"4303","https://t.me/s/solarireport",14263,"Total Forwards",90
"4304","https://t.me/s/solarireport",14263,"Mean Fowards",30
"4305","https://t.me/s/somebitchiknow",29318,"Total Views",9701
"4306","https://t.me/s/somebitchiknow",29318,"Mean Views",4850.5
"4307","https://t.me/s/somebitchiknow",29318,"Total Forwards",8
"4308","https://t.me/s/somebitchiknow",29318,"Mean Fowards",4
"4309","https://t.me/s/sonsofpatriots",22154,"Total Views",411
"4310","https://t.me/s/sonsofpatriots",22154,"Mean Views",411
"4311","https://t.me/s/sonsofpatriots",22154,"Total Forwards",11
"4312","https://t.me/s/sonsofpatriots",22154,"Mean Fowards",11
"4313","https://t.me/s/sotten",665,"Total Views",3324
"4314","https://t.me/s/sotten",665,"Mean Views",63.9230769230769
"4315","https://t.me/s/sotten",665,"Total Forwards",49
"4316","https://t.me/s/sotten",665,"Mean Fowards",0.942307692307692
"4317","https://t.me/s/spirit_awakening",128,"Total Views",168
"4318","https://t.me/s/spirit_awakening",128,"Mean Views",14
"4319","https://t.me/s/spirit_awakening",128,"Total Forwards",11
"4320","https://t.me/s/spirit_awakening",128,"Mean Fowards",0.916666666666667
"4321","https://t.me/s/sportstreamingVPN",33149,"Total Views",558
"4322","https://t.me/s/sportstreamingVPN",33149,"Mean Views",558
"4323","https://t.me/s/sportstreamingVPN",33149,"Total Forwards",3
"4324","https://t.me/s/sportstreamingVPN",33149,"Mean Fowards",3
"4325","https://t.me/s/sprachrohrdereifel54",20796,"Total Views",14317
"4326","https://t.me/s/sprachrohrdereifel54",20796,"Mean Views",3579.25
"4327","https://t.me/s/sprachrohrdereifel54",20796,"Total Forwards",270
"4328","https://t.me/s/sprachrohrdereifel54",20796,"Mean Fowards",67.5
"4329","https://t.me/s/stargateitalia",1553,"Total Views",21
"4330","https://t.me/s/stargateitalia",1553,"Mean Views",21
"4331","https://t.me/s/stargateitalia",1553,"Total Forwards",0
"4332","https://t.me/s/stargateitalia",1553,"Mean Fowards",0
"4333","https://t.me/s/stefanmagnet",44465,"Total Views",627985
"4334","https://t.me/s/stefanmagnet",44465,"Mean Views",156996.25
"4335","https://t.me/s/stefanmagnet",44465,"Total Forwards",16638
"4336","https://t.me/s/stefanmagnet",44465,"Mean Fowards",4159.5
"4337","https://t.me/s/stefanomanera",17303,"Total Views",4563
"4338","https://t.me/s/stefanomanera",17303,"Mean Views",2281.5
"4339","https://t.me/s/stefanomanera",17303,"Total Forwards",126
"4340","https://t.me/s/stefanomanera",17303,"Mean Fowards",63
"4341","https://t.me/s/stefanomontanariufficiale",80174,"Total Views",170918
"4342","https://t.me/s/stefanomontanariufficiale",80174,"Mean Views",28486.3333333333
"4343","https://t.me/s/stefanomontanariufficiale",80174,"Total Forwards",3179
"4344","https://t.me/s/stefanomontanariufficiale",80174,"Mean Fowards",529.833333333333
"4345","https://t.me/s/stewpeters",332753,"Total Views",510494
"4346","https://t.me/s/stewpeters",332753,"Mean Views",28360.7777777778
"4347","https://t.me/s/stewpeters",332753,"Total Forwards",3225
"4348","https://t.me/s/stewpeters",332753,"Mean Fowards",179.166666666667
"4349","https://t.me/s/strategieduchoc",3238,"Total Views",14471
"4350","https://t.me/s/strategieduchoc",3238,"Mean Views",657.772727272727
"4351","https://t.me/s/strategieduchoc",3238,"Total Forwards",168
"4352","https://t.me/s/strategieduchoc",3238,"Mean Fowards",7.63636363636364
"4353","https://t.me/s/streetliveindependantofficiel",9795,"Total Views",4112
"4354","https://t.me/s/streetliveindependantofficiel",9795,"Mean Views",1028
"4355","https://t.me/s/streetliveindependantofficiel",9795,"Total Forwards",124
"4356","https://t.me/s/streetliveindependantofficiel",9795,"Mean Fowards",31
"4357","https://t.me/s/studentsagainsttyrannyofficial",1636,"Total Views",30563
"4358","https://t.me/s/studentsagainsttyrannyofficial",1636,"Mean Views",228.082089552239
"4359","https://t.me/s/studentsagainsttyrannyofficial",1636,"Total Forwards",312
"4360","https://t.me/s/studentsagainsttyrannyofficial",1636,"Mean Fowards",2.32835820895522
"4361","https://t.me/s/takeactioncanada",7488,"Total Views",6624
"4362","https://t.me/s/takeactioncanada",7488,"Mean Views",509.538461538462
"4363","https://t.me/s/takeactioncanada",7488,"Total Forwards",94
"4364","https://t.me/s/takeactioncanada",7488,"Mean Fowards",7.23076923076923
"4365","https://t.me/s/taufertshoefer",16241,"Total Views",12879
"4366","https://t.me/s/taufertshoefer",16241,"Mean Views",4293
"4367","https://t.me/s/taufertshoefer",16241,"Total Forwards",138
"4368","https://t.me/s/taufertshoefer",16241,"Mean Fowards",46
"4369","https://t.me/s/tavita67",132,"Total Views",1238
"4370","https://t.me/s/tavita67",132,"Mean Views",19.9677419354839
"4371","https://t.me/s/tavita67",132,"Total Forwards",32
"4372","https://t.me/s/tavita67",132,"Mean Fowards",0.516129032258065
"4373","https://t.me/s/teamzuiderpark",222,"Total Views",11890
"4374","https://t.me/s/teamzuiderpark",222,"Mean Views",5945
"4375","https://t.me/s/teamzuiderpark",222,"Total Forwards",250
"4376","https://t.me/s/teamzuiderpark",222,"Mean Fowards",125
"4377","https://t.me/s/technikus_news",27597,"Total Views",139250
"4378","https://t.me/s/technikus_news",27597,"Mean Views",3481.25
"4379","https://t.me/s/technikus_news",27597,"Total Forwards",4188
"4380","https://t.me/s/technikus_news",27597,"Mean Fowards",104.7
"4381","https://t.me/s/technocraticdystopia",2740,"Total Views",12139
"4382","https://t.me/s/technocraticdystopia",2740,"Mean Views",125.144329896907
"4383","https://t.me/s/technocraticdystopia",2740,"Total Forwards",209
"4384","https://t.me/s/technocraticdystopia",2740,"Mean Fowards",2.15463917525773
"4385","https://t.me/s/terminushumain",283,"Total Views",11483
"4386","https://t.me/s/terminushumain",283,"Mean Views",310.351351351351
"4387","https://t.me/s/terminushumain",283,"Total Forwards",178
"4388","https://t.me/s/terminushumain",283,"Mean Fowards",4.81081081081081
"4389","https://t.me/s/terrarealtime",13809,"Total Views",22157
"4390","https://t.me/s/terrarealtime",13809,"Mean Views",2769.625
"4391","https://t.me/s/terrarealtime",13809,"Total Forwards",36
"4392","https://t.me/s/terrarealtime",13809,"Mean Fowards",4.5
"4393","https://t.me/s/the_fall_of_the_Cabal",1533,"Total Views",8164955
"4394","https://t.me/s/the_fall_of_the_Cabal",1533,"Mean Views",68613.0672268908
"4395","https://t.me/s/the_fall_of_the_Cabal",1533,"Total Forwards",269835
"4396","https://t.me/s/the_fall_of_the_Cabal",1533,"Mean Fowards",2267.52100840336
"4397","https://t.me/s/thefinalwakeupcallchannel",10770,"Total Views",16107
"4398","https://t.me/s/thefinalwakeupcallchannel",10770,"Mean Views",1610.7
"4399","https://t.me/s/thefinalwakeupcallchannel",10770,"Total Forwards",181
"4400","https://t.me/s/thefinalwakeupcallchannel",10770,"Mean Fowards",18.1
"4401","https://t.me/s/thefreds",5961,"Total Views",3758
"4402","https://t.me/s/thefreds",5961,"Mean Views",1252.66666666667
"4403","https://t.me/s/thefreds",5961,"Total Forwards",15
"4404","https://t.me/s/thefreds",5961,"Mean Fowards",5
"4405","https://t.me/s/thegreatawakecoach",3685,"Total Views",1374
"4406","https://t.me/s/thegreatawakecoach",3685,"Mean Views",458
"4407","https://t.me/s/thegreatawakecoach",3685,"Total Forwards",13
"4408","https://t.me/s/thegreatawakecoach",3685,"Mean Fowards",4.33333333333333
"4409","https://t.me/s/theguardianschannel",799,"Total Views",1844
"4410","https://t.me/s/theguardianschannel",799,"Mean Views",1844
"4411","https://t.me/s/theguardianschannel",799,"Total Forwards",90
"4412","https://t.me/s/theguardianschannel",799,"Mean Fowards",90
"4413","https://t.me/s/thematrixhasyoufollowwhiterabbit",2531,"Total Views",1196
"4414","https://t.me/s/thematrixhasyoufollowwhiterabbit",2531,"Mean Views",239.2
"4415","https://t.me/s/thematrixhasyoufollowwhiterabbit",2531,"Total Forwards",58
"4416","https://t.me/s/thematrixhasyoufollowwhiterabbit",2531,"Mean Fowards",11.6
"4417","https://t.me/s/themotherofnations",2266,"Total Views",366
"4418","https://t.me/s/themotherofnations",2266,"Mean Views",122
"4419","https://t.me/s/themotherofnations",2266,"Total Forwards",7
"4420","https://t.me/s/themotherofnations",2266,"Mean Fowards",2.33333333333333
"4421","https://t.me/s/theplangermany",65,"Total Views",30
"4422","https://t.me/s/theplangermany",65,"Mean Views",7.5
"4423","https://t.me/s/theplangermany",65,"Total Forwards",1
"4424","https://t.me/s/theplangermany",65,"Mean Fowards",0.25
"4425","https://t.me/s/theriotimes",208668,"Total Views",1164921
"4426","https://t.me/s/theriotimes",208668,"Mean Views",25887.1333333333
"4427","https://t.me/s/theriotimes",208668,"Total Forwards",1177
"4428","https://t.me/s/theriotimes",208668,"Mean Fowards",26.1555555555556
"4429","https://t.me/s/thesturmisuponus",1228,"Total Views",215
"4430","https://t.me/s/thesturmisuponus",1228,"Mean Views",26.875
"4431","https://t.me/s/thesturmisuponus",1228,"Total Forwards",1
"4432","https://t.me/s/thesturmisuponus",1228,"Mean Fowards",0.125
"4433","https://t.me/s/thewholetruthnews",5010,"Total Views",2675
"4434","https://t.me/s/thewholetruthnews",5010,"Mean Views",445.833333333333
"4435","https://t.me/s/thewholetruthnews",5010,"Total Forwards",91
"4436","https://t.me/s/thewholetruthnews",5010,"Mean Fowards",15.1666666666667
"4437","https://t.me/s/thueringer_widerstand",8575,"Total Views",13383
"4438","https://t.me/s/thueringer_widerstand",8575,"Mean Views",3345.75
"4439","https://t.me/s/thueringer_widerstand",8575,"Total Forwards",344
"4440","https://t.me/s/thueringer_widerstand",8575,"Mean Fowards",86
"4441","https://t.me/s/thuletide",17007,"Total Views",457684
"4442","https://t.me/s/thuletide",17007,"Mean Views",11735.4871794872
"4443","https://t.me/s/thuletide",17007,"Total Forwards",8893
"4444","https://t.me/s/thuletide",17007,"Mean Fowards",228.025641025641
"4445","https://t.me/s/ti_origin ",30274,"Total Views",161870
"4446","https://t.me/s/ti_origin ",30274,"Mean Views",12451.5384615385
"4447","https://t.me/s/ti_origin ",30274,"Total Forwards",5990
"4448","https://t.me/s/ti_origin ",30274,"Mean Fowards",460.769230769231
"4449","https://t.me/s/tiktoknews45",12882,"Total Views",25909
"4450","https://t.me/s/tiktoknews45",12882,"Mean Views",3701.28571428571
"4451","https://t.me/s/tiktoknews45",12882,"Total Forwards",401
"4452","https://t.me/s/tiktoknews45",12882,"Mean Fowards",57.2857142857143
"4453","https://t.me/s/timetravel2111",9867,"Total Views",4665
"4454","https://t.me/s/timetravel2111",9867,"Mean Views",233.25
"4455","https://t.me/s/timetravel2111",9867,"Total Forwards",62
"4456","https://t.me/s/timetravel2111",9867,"Mean Fowards",3.1
"4457","https://t.me/s/tomdabassman",890,"Total Views",141
"4458","https://t.me/s/tomdabassman",890,"Mean Views",141
"4459","https://t.me/s/tomdabassman",890,"Total Forwards",5
"4460","https://t.me/s/tomdabassman",890,"Mean Fowards",5
"4461","https://t.me/s/tonitano",6839,"Total Views",1892
"4462","https://t.me/s/tonitano",6839,"Mean Views",1892
"4463","https://t.me/s/tonitano",6839,"Total Forwards",84
"4464","https://t.me/s/tonitano",6839,"Mean Fowards",84
"4465","https://t.me/s/tonyvenet",4527,"Total Views",5890
"4466","https://t.me/s/tonyvenet",4527,"Mean Views",168.285714285714
"4467","https://t.me/s/tonyvenet",4527,"Total Forwards",102
"4468","https://t.me/s/tonyvenet",4527,"Mean Fowards",2.91428571428571
"4469","https://t.me/s/trumpitaliaoriginal",3179,"Total Views",4706
"4470","https://t.me/s/trumpitaliaoriginal",3179,"Mean Views",2353
"4471","https://t.me/s/trumpitaliaoriginal",3179,"Total Forwards",57
"4472","https://t.me/s/trumpitaliaoriginal",3179,"Mean Fowards",28.5
"4473","https://t.me/s/trunewsofficial",5394,"Total Views",9376
"4474","https://t.me/s/trunewsofficial",5394,"Mean Views",1562.66666666667
"4475","https://t.me/s/trunewsofficial",5394,"Total Forwards",129
"4476","https://t.me/s/trunewsofficial",5394,"Mean Fowards",21.5
"4477","https://t.me/s/trustandlife",4290,"Total Views",1107
"4478","https://t.me/s/trustandlife",4290,"Mean Views",1107
"4479","https://t.me/s/trustandlife",4290,"Total Forwards",23
"4480","https://t.me/s/trustandlife",4290,"Mean Fowards",23
"4481","https://t.me/s/truth4alll",1369,"Total Views",881
"4482","https://t.me/s/truth4alll",1369,"Mean Views",293.666666666667
"4483","https://t.me/s/truth4alll",1369,"Total Forwards",23
"4484","https://t.me/s/truth4alll",1369,"Mean Fowards",7.66666666666667
"4485","https://t.me/s/truth_free",915,"Total Views",461
"4486","https://t.me/s/truth_free",915,"Mean Views",115.25
"4487","https://t.me/s/truth_free",915,"Total Forwards",22
"4488","https://t.me/s/truth_free",915,"Mean Fowards",5.5
"4489","https://t.me/s/truthmonkey17",2588,"Total Views",5166
"4490","https://t.me/s/truthmonkey17",2588,"Mean Views",516.6
"4491","https://t.me/s/truthmonkey17",2588,"Total Forwards",134
"4492","https://t.me/s/truthmonkey17",2588,"Mean Fowards",13.4
"4493","https://t.me/s/truthnewsde",52,"Total Views",215
"4494","https://t.me/s/truthnewsde",52,"Mean Views",71.6666666666667
"4495","https://t.me/s/truthnewsde",52,"Total Forwards",2
"4496","https://t.me/s/truthnewsde",52,"Mean Fowards",0.666666666666667
"4497","https://t.me/s/truthpills",31190,"Total Views",46853
"4498","https://t.me/s/truthpills",31190,"Mean Views",2037.08695652174
"4499","https://t.me/s/truthpills",31190,"Total Forwards",593
"4500","https://t.me/s/truthpills",31190,"Mean Fowards",25.7826086956522
"4501","https://t.me/s/truthshepherdcovid19",1944,"Total Views",1781
"4502","https://t.me/s/truthshepherdcovid19",1944,"Mean Views",137
"4503","https://t.me/s/truthshepherdcovid19",1944,"Total Forwards",47
"4504","https://t.me/s/truthshepherdcovid19",1944,"Mean Fowards",3.61538461538462
"4505","https://t.me/s/ugofuoco",37662,"Total Views",265979
"4506","https://t.me/s/ugofuoco",37662,"Mean Views",15645.8235294118
"4507","https://t.me/s/ugofuoco",37662,"Total Forwards",5832
"4508","https://t.me/s/ugofuoco",37662,"Mean Fowards",343.058823529412
"4509","https://t.me/s/ugorossigruppo",283,"Total Views",980495
"4510","https://t.me/s/ugorossigruppo",283,"Mean Views",26499.8648648649
"4511","https://t.me/s/ugorossigruppo",283,"Total Forwards",30185
"4512","https://t.me/s/ugorossigruppo",283,"Mean Fowards",815.810810810811
"4513","https://t.me/s/ultimora24",30787,"Total Views",38282
"4514","https://t.me/s/ultimora24",30787,"Mean Views",4785.25
"4515","https://t.me/s/ultimora24",30787,"Total Forwards",91
"4516","https://t.me/s/ultimora24",30787,"Mean Fowards",11.375
"4517","https://t.me/s/umweltluegen",6380,"Total Views",11213
"4518","https://t.me/s/umweltluegen",6380,"Mean Views",1601.85714285714
"4519","https://t.me/s/umweltluegen",6380,"Total Forwards",194
"4520","https://t.me/s/umweltluegen",6380,"Mean Fowards",27.7142857142857
"4521","https://t.me/s/unblogd",50359,"Total Views",26500
"4522","https://t.me/s/unblogd",50359,"Mean Views",13250
"4523","https://t.me/s/unblogd",50359,"Total Forwards",86
"4524","https://t.me/s/unblogd",50359,"Mean Fowards",43
"4525","https://t.me/s/uncut_news",91529,"Total Views",1722626
"4526","https://t.me/s/uncut_news",91529,"Mean Views",18132.9052631579
"4527","https://t.me/s/uncut_news",91529,"Total Forwards",20860
"4528","https://t.me/s/uncut_news",91529,"Mean Fowards",219.578947368421
"4529","https://t.me/s/ungathegreat",21641,"Total Views",11573
"4530","https://t.me/s/ungathegreat",21641,"Mean Views",3857.66666666667
"4531","https://t.me/s/ungathegreat",21641,"Total Forwards",180
"4532","https://t.me/s/ungathegreat",21641,"Mean Fowards",60
"4533","https://t.me/s/unlimitedhangout",10336,"Total Views",11518
"4534","https://t.me/s/unlimitedhangout",10336,"Mean Views",3839.33333333333
"4535","https://t.me/s/unlimitedhangout",10336,"Total Forwards",198
"4536","https://t.me/s/unlimitedhangout",10336,"Mean Fowards",66
"4537","https://t.me/s/unn_neu",12053,"Total Views",24577
"4538","https://t.me/s/unn_neu",12053,"Mean Views",2730.77777777778
"4539","https://t.me/s/unn_neu",12053,"Total Forwards",322
"4540","https://t.me/s/unn_neu",12053,"Mean Fowards",35.7777777777778
"4541","https://t.me/s/unzensiert",64862,"Total Views",1009026
"4542","https://t.me/s/unzensiert",64862,"Mean Views",21935.347826087
"4543","https://t.me/s/unzensiert",64862,"Total Forwards",24249
"4544","https://t.me/s/unzensiert",64862,"Mean Fowards",527.152173913043
"4545","https://t.me/s/urbannightgirl",2483,"Total Views",100
"4546","https://t.me/s/urbannightgirl",2483,"Mean Views",50
"4547","https://t.me/s/urbannightgirl",2483,"Total Forwards",3
"4548","https://t.me/s/urbannightgirl",2483,"Mean Fowards",1.5
"4549","https://t.me/s/usvoterfraud",6579,"Total Views",14424
"4550","https://t.me/s/usvoterfraud",6579,"Mean Views",389.837837837838
"4551","https://t.me/s/usvoterfraud",6579,"Total Forwards",148
"4552","https://t.me/s/usvoterfraud",6579,"Mean Fowards",4
"4553","https://t.me/s/vDarknessFalls",40979,"Total Views",14086
"4554","https://t.me/s/vDarknessFalls",40979,"Mean Views",3521.5
