"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"1611","maatregel","makkelijk",1,NA,NA,1,NA
"1612","individueel","persoon",1,NA,NA,1,NA
"1613","contenentaal","machts",1,NA,NA,1,NA
"1614","machts","positie",1,NA,NA,1,NA
"1615","meerdere","bericht",1,NA,NA,1,NA
"1616","willekeurig","emissienorm",1,NA,NA,1,NA
"1617","klimaat","verandering",1,NA,NA,1,NA
"1618","verandering","consumptie",1,NA,NA,1,NA
"1619","pic","nic",1,NA,NA,1,NA
"1620","nic","mannen",1,NA,NA,1,NA
"1621","karton","dozen",1,NA,NA,1,NA
"1622","jr.","mogelijk",1,NA,NA,1,NA
"1623","mogelijk","presidentskandidaat",1,NA,NA,1,NA
"1624","nieuw","onderpand",1,NA,NA,1,NA
"1625","fors","bedragen",1,NA,NA,1,NA
"1626","ogenschijnlijk","macht",1,NA,NA,1,NA
"1627","goed","stuk",1,NA,NA,1,NA
"1628","stel","geweldig",1,NA,NA,1,NA
"1629","geweldig","mens",1,NA,NA,1,NA
"1630","interessant","conferentie",1,NA,NA,1,NA
"1631","thee","pauze",1,NA,NA,1,NA
"1632","belangwekken","onderwerp",1,NA,NA,1,NA
"1633","vrijwillig","bijdrag",1,NA,NA,1,NA
"1634","revolutie","plaatsvinden.",1,NA,NA,1,NA
"1635","plaatsvinden.","t.me/derdekamer",1,NA,NA,1,NA
"1636","t.me/derdekamer","openlucht",1,NA,NA,1,NA
"1637","openlucht","concentratie",1,NA,NA,1,NA
"1638","nationaal-socialistisch","agenda",1,NA,NA,1,NA
"1639","Malle","stikstof",1,NA,NA,1,NA
"1640","krediet","systeem",1,NA,NA,1,NA
"1641","ander","overheidscamera",1,NA,NA,1,NA
"1642","zwaarbewaakt","gevangenis",1,NA,NA,1,NA
"1643","goed","overzicht",1,NA,NA,1,NA
"1644","leuk","huis",1,NA,NA,1,NA
"1645","goed","plan",1,NA,NA,1,NA
"1646","heel","week",1,NA,NA,1,NA
"1647","mooi","benzine",1,NA,NA,1,NA
"1648","benzine","auto",1,NA,NA,1,NA
"1649","gevangenis","eigenlijk",1,NA,NA,1,NA
"1650","eigenlijk","mis",1,NA,NA,1,NA
"1651","piepklein","kamer",1,NA,NA,1,NA
"1652","mooi","park",1,NA,NA,1,NA
"1653","mooi","restaurant",1,NA,NA,1,NA
"1654","goed","gedrag",1,NA,NA,1,NA
"1655","mooi","punt",1,NA,NA,1,NA
"1656","heel","normaal",1,NA,NA,1,NA
"1657","dictoriaal","leider",1,NA,NA,1,NA
"1658","bijzonder","planne",1,NA,NA,1,NA
"1659","grens","voorbij",1,NA,NA,1,NA
"1660","mn","gezicht",1,NA,NA,1,NA
"1661","ziek","mogelijk",1,NA,NA,1,NA
"1662","goed",",want",1,NA,NA,1,NA
"1663",",want","hoogmoed",1,NA,NA,1,NA
"1664","groot","toneelspel",1,NA,NA,1,NA
"1665","heel","netjes",1,NA,NA,1,NA
"1666","minuut","smart",1,NA,NA,1,NA
"1667","maatschappelijk","verandering",1,NA,NA,1,NA
"1668","Nederland🇳🇱❤️","t.me/derdekamer",1,NA,NA,1,NA
"1669","smart","meter",1,NA,NA,1,NA
"1670","roverheid","echt",1,NA,NA,1,NA
"1671","innig","relatie",1,NA,NA,1,NA
"1672","divers","keren",1,NA,NA,1,NA
"1673","meerdere","duister",1,NA,NA,1,NA
"1674","duister","zaak",1,NA,NA,1,NA
"1675","persoonlijk","zorg",1,NA,NA,1,NA
"1676","ander","koers",1,NA,NA,1,NA
"1677","“briljante”","defensie",1,NA,NA,1,NA
"1678","defensie","minister",1,NA,NA,1,NA
"1679","belangrijk","onderwerp",1,NA,NA,1,NA
"1680","kant","hulp",1,NA,NA,1,NA
"1681","hulp","bieden",1,NA,NA,1,NA
"1682","beetje","onrustig",1,NA,NA,1,NA
"1683","onrustig","gevoel",1,NA,NA,1,NA
"1684","rood","kruis",1,NA,NA,1,NA
"1685","gul","gevers",1,NA,NA,1,NA
"1686","ramp","terecht",1,NA,NA,1,NA
"1687","geld","nodig",1,NA,NA,1,NA
"1688","oor","goed",1,NA,NA,1,NA
"1689","goed","open",1,NA,NA,1,NA
"1690","gemakkelijk","zand",1,NA,NA,1,NA
"1691","redelijk","goed",1,NA,NA,1,NA
"1692","burgelijk","ongehoorzaamheid",1,NA,NA,1,NA
"1693","verschillend","regel",1,NA,NA,1,NA
"1694","aards","proces",1,NA,NA,1,NA
"1695","vol","to",1,NA,NA,1,NA
"1696","duister","biljet",1,NA,NA,1,NA
"1697","wit","hoed",1,NA,NA,1,NA
"1698","“smart”","citiezen",1,NA,NA,1,NA
"1699","eigen","plan",1,NA,NA,1,NA
"1700","langst","ervaring",1,NA,NA,1,NA
"1701","groot","hoop",1,NA,NA,1,NA
"1702","groot","“koninklijke”",1,NA,NA,1,NA
"1703","“koninklijke”","schelp",1,NA,NA,1,NA
"1704","koninklijk","winst",1,NA,NA,1,NA
"1705","extra","belasting",1,NA,NA,1,NA
"1706","duister","onderneming",1,NA,NA,1,NA
"1707","eng","beest",1,NA,NA,1,NA
"1708","Chinees","mens",1,NA,NA,1,NA
"1709","geheel","wereld",1,NA,NA,1,NA
"1710","eigen","landje",1,NA,NA,1,NA
"1711","fak","bericht",1,NA,NA,1,NA
"1712","zoon","behoorlijk",1,NA,NA,1,NA
"1713","ziek","beest",1,NA,NA,1,NA
"1714","zwart","geld",1,NA,NA,1,NA
"1715","zwaar","regelgeving",1,NA,NA,1,NA
"1716","speciaal","tsarenclub",1,NA,NA,1,NA
"1717","rechtstreeks","afgeleien",1,NA,NA,1,NA
"1718","groot","zakken",1,NA,NA,1,NA
"1719","mens","terecht",1,NA,NA,1,NA
"1720","groot","geld",1,NA,NA,1,NA
"1721","‘levend","lab’",1,NA,NA,1,NA
"1722","ko[","ndigen",1,NA,NA,1,NA
"1723","datum","mogelijk”",1,NA,NA,1,NA
"1724","project","uiteindelijk",1,NA,NA,1,NA
"1725","heel","onzeker”",1,NA,NA,1,NA
"1726","potenteel","inkomstenbron",1,NA,NA,1,NA
"1727","goed","beslissing",1,NA,NA,1,NA
"1728","ge[","heel",1,NA,NA,1,NA
"1729","heel","privélef",1,NA,NA,1,NA
"1730","globalist","[n",1,NA,NA,1,NA
"1731","deep-state","hip",1,NA,NA,1,NA
"1732","‼️Senoren","plaats",1,NA,NA,1,NA
"1733","Senoren","plaats",1,NA,NA,1,NA
"1734","absoluut","gelijk",1,NA,NA,1,NA
"1735","individueel","vallen",1,NA,NA,1,NA
"1736","geheel","ander",1,NA,NA,1,NA
"1737","ander","document",1,NA,NA,1,NA
"1738","klein","mens",1,NA,NA,1,NA
"1739","minute","zone",1,NA,NA,1,NA
"1740","centraal","digitaal",1,NA,NA,1,NA
"1741","digitaal","geld",1,NA,NA,1,NA
"1742","laat","schuldenloos",1,NA,NA,1,NA
"1743","klein","gemeenschap",1,NA,NA,1,NA
"1744","goed","leven",1,NA,NA,1,NA
"1745","WEF","...dus",1,NA,NA,1,NA
"1746","Zwitsers","nationaal",1,NA,NA,1,NA
"1747","nationaal","raad",1,NA,NA,1,NA
"1748","eigen","dorp",1,NA,NA,1,NA
"1749","eigenlijk","enorm",1,NA,NA,1,NA
"1750","natuurlijk","mooi",1,NA,NA,1,NA
"1751","AI","technologie",1,NA,NA,1,NA
"1752","mens","https://youtu.be/0WUf9sBq7uw",1,NA,NA,1,NA
"1753","film","mogelijk",1,NA,NA,1,NA
"1754","mogelijk","onderwerp",1,NA,NA,1,NA
"1755","comfort","zone",1,NA,NA,1,NA
"1756","inwoner","toestemming",1,NA,NA,1,NA
"1757","werk","goed",1,NA,NA,1,NA
"1758","hoop","gemeente",1,NA,NA,1,NA
"1759","smren","city-verhaal",1,NA,NA,1,NA
"1760","extra","punt",1,NA,NA,1,NA
"1761","5G","snelhijden",1,NA,NA,1,NA
"1762","raar","fenomeen",1,NA,NA,1,NA
"1763","staan>","vogel",1,NA,NA,1,NA
"1764","echt","gestoord",1,NA,NA,1,NA
"1765","gestoord","wezen",1,NA,NA,1,NA
"1766","beetje","geld",1,NA,NA,1,NA
"1767","5g","kasten",1,NA,NA,1,NA
"1768","3.5ghz","5g",1,NA,NA,1,NA
"1769","idioot","laat",1,NA,NA,1,NA
"1770","erg","ziek",1,NA,NA,1,NA
"1771","primum","oefen",1,NA,NA,1,NA
"1772","oefen","run",1,NA,NA,1,NA
"1773","heel","corrupt",1,NA,NA,1,NA
"1774","corrupt","bende",1,NA,NA,1,NA
"1775","paar","weiland",1,NA,NA,1,NA
"1776","digitaal","mega",1,NA,NA,1,NA
"1777","mega","stad",1,NA,NA,1,NA
"1778","digitaal","slave",1,NA,NA,1,NA
"1779","stad","groot",1,NA,NA,1,NA
"1780","groot","demo",1,NA,NA,1,NA
"1781","dynamisch","wereld",1,NA,NA,1,NA
"1782","burger","nodig",1,NA,NA,1,NA
"1783","politiek","oppositie",1,NA,NA,1,NA
"1784","#GlobalistsCityNetwork","momenteel",1,NA,NA,1,NA
"1785","slim","gevangenis",1,NA,NA,1,NA
"1786","bruikbaar","idiote",1,NA,NA,1,NA
"1787","kindersexslave","imperium",1,NA,NA,1,NA
"1788","imperium","kwijt",1,NA,NA,1,NA
"1789","bewust","keuze",1,NA,NA,1,NA
"1790","geschikken","klapmonchool",1,NA,NA,1,NA
"1791","dom","kut",1,NA,NA,1,NA
"1792","kut","economd",1,NA,NA,1,NA
"1793","economd","opdringen",1,NA,NA,1,NA
"1794","wegwerp","model",1,NA,NA,1,NA
"1795","ecologisch","voetafdruk",1,NA,NA,1,NA
"1796","put","forward",1,NA,NA,1,NA
"1797","dom","moordenaar",1,NA,NA,1,NA
"1798","dodelijk","tech",1,NA,NA,1,NA
"1799","hoek","https://rumble.com/v1yuru8-smart-cities-worldwide-being-converted-into-open-concentration-camps.html",1,NA,NA,1,NA
"1800","persoonlijk","verantwoordelijk",1,NA,NA,1,NA
"1801","‘Intelligent","lockdown’🤡🤮👿",1,NA,NA,1,NA
"1802","fascistisch","syndicaat",1,NA,NA,1,NA
"1803","msm/om/artsen","etc👿",1,NA,NA,1,NA
"1804","gespeeld","emotie",1,NA,NA,1,NA
"1805","geheel","kabinet",1,NA,NA,1,NA
"1806","bedrieg","rOverheid",1,NA,NA,1,NA
"1807","mogelijk","misbruik",1,NA,NA,1,NA
"1808","ongezond","zaak",1,NA,NA,1,NA
"1809","groot","SMART-city",1,NA,NA,1,NA
"1810","schaal","chemisch",1,NA,NA,1,NA
"1811","chemisch","afval",1,NA,NA,1,NA
"1812","natuur","onvriendelijk",1,NA,NA,1,NA
"1813","onvriendelijk","scheepsdiesel",1,NA,NA,1,NA
"1814","as","you”",1,NA,NA,1,NA
"1815","overheid","hetzelfde",1,NA,NA,1,NA
"1816","hetzelfde","standpunt",1,NA,NA,1,NA
"1817","‘Slim","steden’",1,NA,NA,1,NA
"1818","groot","zorg",1,NA,NA,1,NA
"1819","eigenlijk","precies",1,NA,NA,1,NA
"1820","informatie","zuil",1,NA,NA,1,NA
"1821","sociaal","economisch",1,NA,NA,1,NA
"1822","economisch","ramp",1,NA,NA,1,NA
"1823","zonen","boeren",1,NA,NA,1,NA
"1824","boeren","landschap",1,NA,NA,1,NA
"1825","mega","concentratiekamp",1,NA,NA,1,NA
"1826","concentratiekamp","naamlen",1,NA,NA,1,NA
"1827","dystopisch","toekomst",1,NA,NA,1,NA
"1828","open","concentratiekamp",1,NA,NA,1,NA
"1829","één","flink",1,NA,NA,1,NA
"1830","tristaat","city",1,NA,NA,1,NA
"1831","totaal","afhankelijk",1,NA,NA,1,NA
"1832","‘open","concentratiekampen’",1,NA,NA,1,NA
"1833","echt","bizar",1,NA,NA,1,NA
"1834","natte","droimmen",1,NA,NA,1,NA
"1835","groot","belang",1,NA,NA,1,NA
"1836","stemmen","afstand",1,NA,NA,1,NA
"1837","buurt","🤡💡",1,NA,NA,1,NA
"1838","verschillend","partij",1,NA,NA,1,NA
"1839","goed","tijd",1,NA,NA,1,NA
"1840","citie","agenda.”",1,NA,NA,1,NA
"1841","agenda.”","https://t.me/ScarletFranciniItaly/",1,NA,NA,1,NA
"1842","slimm","openbaar",1,NA,NA,1,NA
"1843","openbaar","verlichting",1,NA,NA,1,NA
"1844","verlichting","gemeente",1,NA,NA,1,NA
"1845","ander","doeleinde",1,NA,NA,1,NA
"1846","internet","toepassing",1,NA,NA,1,NA
"1847","City”","toepassing",1,NA,NA,1,NA
"1848","hoogste","Tijd",1,NA,NA,1,NA
"1849","laten","ons",1,NA,NA,1,NA
"1850","ons","❤️🤍💙",1,NA,NA,1,NA
"1851","❤️🤍💙","HARTEN❤🤍💙",1,NA,NA,1,NA
"1852","predictive","programming",1,NA,NA,1,NA
"1853","vaccin","echt",1,NA,NA,1,NA
"1854","zogenaamd","cyberaanval",1,NA,NA,1,NA
"1855","heel","economie",1,NA,NA,1,NA
"1856","bestuurlijk","politiek",1,NA,NA,1,NA
"1857","juridisch","kennis",1,NA,NA,1,NA
"1858","fluwelen","handschoen",1,NA,NA,1,NA
"1859","economisch","zaak",1,NA,NA,1,NA
"1860","arbeidsmigrant","short-stay",1,NA,NA,1,NA
"1861","jaar","wethouder",1,NA,NA,1,NA
"1862","positief","golven",1,NA,NA,1,NA
"1863","Fauci","lab",1,NA,NA,1,NA
"1864","transhumane","slaven",1,NA,NA,1,NA
"1865","slim","stad](https://nl.m.wikipedia.org/wiki/Slimme_stad",1,NA,NA,1,NA
"1866","bewakingscamera's,[19]","de[",1,NA,NA,1,NA
"1867","voo[r","precisielandbo](https://nl.m.wikipedia.org/wiki/Precisielandbouw",1,NA,NA,1,NA
"1868","verdergaa[","n",1,NA,NA,1,NA
"1869","n","robotise](https://nl.m.wikipedia.org/wiki/Robotisering",1,NA,NA,1,NA
"1870","materieel","voorz[ien](https://nl.m.wikipedia.org/wiki/Radio-frequency_identification",1,NA,NA,1,NA
"1871","ongemakkelijk","waarheid",1,NA,NA,1,NA
"1872","enorme","energieslurper",1,NA,NA,1,NA
"1873","vaststellen","stralingsnorm",1,NA,NA,1,NA
"1874","snel","uitrol",1,NA,NA,1,NA
"1875","juridisch","strijd",1,NA,NA,1,NA
"1876","cruciaal","fase",1,NA,NA,1,NA
"1877","sociaal","experiment",1,NA,NA,1,NA
"1878","gevaarlijk","psychopaat",1,NA,NA,1,NA
"1879","mogelijk","blackouts",1,NA,NA,1,NA
"1880","energie","armoede",1,NA,NA,1,NA
"1881","armoede","faken",1,NA,NA,1,NA
"1882","tarief","zodanig",1,NA,NA,1,NA
"1883","nationaal","blackouts",1,NA,NA,1,NA
"1884","Pleb","insect",1,NA,NA,1,1
"1885","duurzaam","ontwikkeling",1,NA,NA,1,1
"1886","minuscual","groep",1,NA,NA,1,1
"1887","agenda","werkelijk",1,NA,NA,1,1
"1888","slim","appartement",1,NA,NA,1,1
"1889","verraderlijk","veelkoppig",1,NA,NA,1,1
"1890","veelkoppig","hydra",1,NA,NA,1,1
"1891","kritieek","gevechtslinie",1,NA,NA,1,1
"1892","amor","vijand",1,NA,NA,1,1
"1893","tumultueus","zomer",1,NA,NA,1,1
"1894","juist","persoon",1,NA,NA,1,1
"1895","populair","kiesdistrict",1,NA,NA,1,1
"1896","Onzichtbaar","instelling",1,NA,NA,1,1
"1897","reeks","transnationaal",1,NA,NA,1,1
"1898","transnationaal","bedrijf",1,NA,NA,1,1
"1899","belangrijk","'stakeholder",1,NA,NA,1,1
"1900","hecht","netwerk",1,NA,NA,1,1
"1901","niet-gekoos","figuur",1,NA,NA,1,1
"1902","zogenaamd","soeverein",1,NA,NA,1,1
"1903","soeverein","state",1,NA,NA,1,1
"1904","groot","voedselexporteur",1,NA,NA,1,1
"1905","belangrijk","importeur",1,NA,NA,1,1
"1906","stikstofuitstoot","onevenredig",1,NA,NA,1,1
"1907","vervoer","groot",1,NA,NA,1,1
"1908","groot","vervuiler",1,NA,NA,1,1
"1909","specifiek","motief",1,NA,NA,1,1
"1910","smren","city'-project",1,NA,NA,1,1
"1911","Nederlands","consultant",1,NA,NA,1,1
"1912","​​gigantisch","megalopolis",1,NA,NA,1,1
"1913","koolstofbewust","tijdperk",1,NA,NA,1,1
"1914","groot","gebied",1,NA,NA,1,1
"1915","beton","duurzaam",1,NA,NA,1,1
"1916","Duits","federale",1,NA,NA,1,NA
"1917","federale","ministerië",1,NA,NA,1,NA
"1918","nucleaire","veiligheid",1,NA,NA,1,NA
"1919","huidig","agenda",1,NA,NA,1,NA
"1920","maatschappelijk","visie",1,NA,NA,1,NA
"1921","nieuw","apparaat",1,NA,NA,1,NA
"1922","eigen","energie",1,NA,NA,1,NA
"1923","groot","energiecentrale",1,NA,NA,1,NA
"1924","energiecentrale","zinloos",1,NA,NA,1,NA
"1925","post-keuzemaatschappij","kunstmatig",1,NA,NA,1,NA
"1926","snel","weg",1,NA,NA,1,NA
"1927","kunnen","geld",1,NA,NA,1,NA
"1928","goed","gegeven",1,NA,NA,1,NA
"1929","Post-energie","maatschappij",1,NA,NA,1,NA
"1930","sociaal","terugkoppelingssysteem",1,NA,NA,1,NA
"1931","echt","bang",1,NA,NA,1,NA
"1932","klein","bereik",1,NA,NA,1,NA
"1933","close","rang",1,NA,NA,1,NA
"1934","antenne","dicht",1,NA,NA,1,NA
"1935","goed","oplossing",1,NA,NA,1,NA
"1936","eigen","antenne",1,NA,NA,1,NA
"1937","1.000.000'en","antenne",1,NA,NA,1,NA
"1938","groot","digitaal",1,NA,NA,1,NA
"1939","sterk","tech-industrie",1,NA,NA,1,NA
"1940","onlin","dienst",1,NA,NA,1,NA
"1941","overheid","-Kunstmatig",1,NA,NA,1,NA
"1942","-Kunstmatig","intelligentie",1,NA,NA,1,NA
"1943","Oekraïens","regeringsfunctionaris",1,NA,NA,1,NA
"1944","plastic","zakken",1,NA,NA,1,NA
"1945","ouderlijk","macht",1,NA,NA,1,NA
"1946","sexuel","afwijking",1,NA,NA,1,NA
"1947","serieus","gewoon",1,NA,NA,1,NA
"1948","revolutie","beseffen",1,NA,NA,1,NA
"1949","dagelijks","behoefte",1,NA,NA,1,NA
"1950","handig","gadget",1,NA,NA,1,NA
"1951","nieud","hoofdstad",1,NA,NA,1,NA
"1952","sprang","hoop",1,NA,NA,1,NA
"1953","Private","citiezen",1,NA,NA,1,NA
"1954","ander","personeel",1,NA,NA,1,NA
"1955","hoog","salarisse",1,NA,NA,1,NA
"1956","onbekende","Oostenrijks",1,NA,NA,1,NA
"1957","verder","⬇️",1,NA,NA,1,NA
"1958","geprepareerd","lichamen",1,NA,NA,1,NA
"1959","ander","proces",1,NA,NA,1,NA
"1960","uiterlijk","vertoon",1,NA,NA,1,NA
"1961","wezenlijk","menselijk",1,NA,NA,1,NA
"1962","menselijk","deel",1,NA,NA,1,NA
"1963","Eindtijd","fase",1,NA,NA,1,NA
"1964","rasse","schrijden",1,NA,NA,1,NA
"1965","ultiem","samensmelting",1,NA,NA,1,NA
"1966","natuurlijk","biologisch",1,NA,NA,1,NA
"1967","biologisch","mens",1,NA,NA,1,NA
"1968","nabij","toekomstig",1,NA,NA,1,NA
"1969","toekomstig","ontwikkeling",1,NA,NA,1,NA
"1970","ieders’","lichaemen",1,NA,NA,1,NA
"1971","zwak","worden",1,NA,NA,1,NA
"1972","worden","lichaam",1,NA,NA,1,NA
"1973","ziekelijk","klacht",1,NA,NA,1,NA
"1974","menselijk","bewustzijn",1,NA,NA,1,NA
"1975","jaar","plaats",1,NA,NA,1,NA
"1976","één","kind",1,NA,NA,1,NA
"1977","per","direct",1,NA,NA,1,NA
"1978","vals","noemer",1,NA,NA,1,NA
"1979","echt","beroving",1,NA,NA,1,NA
"1980","maanden","lang",1,NA,NA,1,NA
"1981","volledig","voeding",1,NA,NA,1,NA
"1982","Microscopisch","klein",1,NA,NA,1,NA
"1983","specifiek","lesprogramma’",1,NA,NA,1,NA
"1984","“ons","koningin”",1,NA,NA,1,NA
"1985","Cyborg","lichaam",1,NA,NA,1,NA
"1986","handig","gebruik",1,NA,NA,1,NA
"1987","aards","stof",1,NA,NA,1,NA
"1988","“menselijk","mal”",1,NA,NA,1,NA
"1989","hoog","elektromagnetisch",1,NA,NA,1,NA
"1990","elektromagnetisch","impuls",1,NA,NA,1,NA
"1991","menselijk","mal",1,NA,NA,1,NA
"1992","AI","model",1,NA,NA,1,NA
"1993","ingebracht","chips",1,NA,NA,1,NA
"1994","biologisch","placenta",1,NA,NA,1,NA
"1995","lichaamsdel","kwijt",1,NA,NA,1,NA
"1996","ander","lichamelijk",1,NA,NA,1,NA
"1997","lichamelijk","deel",1,NA,NA,1,NA
"1998","menselijk","cel",1,NA,NA,1,NA
"1999","plantaardig","materiaal",1,NA,NA,1,NA
"2000","nieuw","3D",1,NA,NA,1,NA
"2001","fantastisch","nieuws",1,NA,NA,1,NA
"2002","gruwelijk","ongeval",1,NA,NA,1,NA
"2003","aangeboren","letsel",1,NA,NA,1,NA
"2004","volledig","staat",1,NA,NA,1,NA
"2005","nieuw","lichaamsdeel",1,NA,NA,1,NA
"2006","eigen","cel",1,NA,NA,1,NA
"2007","Universele","richtlijn",1,NA,NA,1,NA
"2008","smart","city”",1,NA,NA,1,NA
"2009","sociaal","controle",1,NA,NA,1,NA
"2010","QR-code","downloaad",1,NA,NA,1,NA
"2011","langer","gratis",1,NA,NA,1,NA
"2012","Europees","gemeenschap",1,NA,NA,1,NA
"2013","razendsnel","ontwikkeling",1,NA,NA,1,NA
"2014","één","stap",1,NA,NA,1,NA
"2015","definitief","scheiding",1,NA,NA,1,NA
"2016","bewust","gedrag",1,NA,NA,1,NA
"2017","definitief","splitsing",1,NA,NA,1,NA
"2018","huidig","driedimensionaal",1,NA,NA,1,NA
"2019","driedimensionaal","werkelijkheid",1,NA,NA,1,NA
"2020","oorspronkelijk","biologisch",1,NA,NA,1,NA
"2021","biologisch","leven",1,NA,NA,1,NA
"2022","leven","code",1,NA,NA,1,NA
"2023","minimaal","grens",1,NA,NA,1,NA
"2024","biologisch","leef",1,NA,NA,1,NA
"2025","dun","lijn",1,NA,NA,1,NA
"2026","goddelijk","menselijk",1,NA,NA,1,NA
"2027","laat","levenslijn",1,NA,NA,1,NA
"2028","nieuw","transhuman",1,NA,NA,1,NA
"2029","transhuman","mens",1,NA,NA,1,NA
"2030","technologisch","deel",1,NA,NA,1,NA
"2031","oorspronkelijk","menselijk",1,NA,NA,1,NA
"2032","menselijk","genenpool",1,NA,NA,1,NA
"2033","oorspronkelijk","levensvoeding",1,NA,NA,1,NA
"2034","minimaal","mate",1,NA,NA,1,NA
"2035","maximaal","mate",1,NA,NA,1,NA
"2036","virtueel","beeld",1,NA,NA,1,NA
"2037","holografisch","matrix",1,NA,NA,1,NA
"2038","apart","holografisch",1,NA,NA,1,NA
"2039","holografisch","“bel",1,NA,NA,1,NA
"2040","onsterfelijk","trans",1,NA,NA,1,NA
"2041","trans","humanistisch",1,NA,NA,1,NA
"2042","biologisch","robot",1,NA,NA,1,NA
"2043","oneindig","doorgaan",1,NA,NA,1,NA
"2044","elitair","programma",1,NA,NA,1,NA
"2045","binair","code",1,NA,NA,1,NA
"2046","indrukwekkenen","Metavers",1,NA,NA,1,NA
"2047","binair","levenscode",1,NA,NA,1,NA
"2048","krachtig","nieuw",1,NA,NA,1,NA
"2049","groot","mate",1,NA,NA,1,NA
"2050","krachtig","oorspronkelijk",1,NA,NA,1,NA
"2051","oorspronkelijk","levenscodering",1,NA,NA,1,NA
"2052","echt","bunker",1,NA,NA,1,NA
"2053","ander","contrei",1,NA,NA,1,NA
"2054","diep","weggestoppen",1,NA,NA,1,NA
"2055","weggestoppen","plekken",1,NA,NA,1,NA
"2056","surrealistisch","karakter",1,NA,NA,1,NA
"2057","kwalijk","gevolg",1,NA,NA,1,NA
"2058","ondergronds","bouwwerk",1,NA,NA,1,NA
"2059","Bosnische","piramide",1,NA,NA,1,NA
"2060","schrijnenen","zichtbaar",1,NA,NA,1,NA
"2061","holografisch","virtueel",1,NA,NA,1,NA
"2062","virtueel","Metavers",1,NA,NA,1,NA
"2063","Metavers","“bel”",1,NA,NA,1,NA
"2064","“nieuwe”","mens",1,NA,NA,1,NA
"2065","“nieuwe”","holografisch",1,NA,NA,1,NA
"2066","holografisch","transhuman",1,NA,NA,1,NA
"2067","krachtig","entiteit",1,NA,NA,1,NA
"2068","goed","kans",1,NA,NA,1,NA
"2069","puur","mens",1,NA,NA,1,NA
"2070","oud","achterblijven",1,NA,NA,1,NA
"2071","achterblijven","aarde",1,NA,NA,1,NA
"2072","aarde","groot",1,NA,NA,1,NA
"2073","nieuw","mens",1,NA,NA,1,NA
"2074","huidig","“offline”",1,NA,NA,1,NA
"2075","“offline”","mensenpersoon",1,NA,NA,1,NA
"2076","virtueel","holografisch",1,NA,NA,1,NA
"2077","holografisch","“levensbellen”",1,NA,NA,1,NA
"2078","nieuw","overheidsbeleid",1,NA,NA,1,NA
"2079","huidig","tijd/ruimte",1,NA,NA,1,NA
"2080","vrij","spel",1,NA,NA,1,NA
"2081","jou","vrij",1,NA,NA,1,NA
"2082","geheel","mensheid",1,NA,NA,1,NA
"2083","krachtig","instrument",1,NA,NA,1,NA
"2084","“tweedimensionale”","virtueel",1,NA,NA,1,NA
"2085","intelligent","wereld",1,NA,NA,1,NA
"2086","Daadwerkelijk","plekken",1,NA,NA,1,NA
"2087","huidig","mens",1,NA,NA,1,NA
"2088","virtueel","alter",1,NA,NA,1,NA
"2089","alter","ego",1,NA,NA,1,NA
"2090","eeuwig","jong",1,NA,NA,1,NA
"2091","jong","lichaam",1,NA,NA,1,NA
"2092","oud","bekken",1,NA,NA,1,NA
"2093","groen","blaad",1,NA,NA,1,NA
"2094","Broekman©","www.nieuwedageraad.nl",1,NA,NA,1,NA
"2095","www.nieuwedageraad.nl","www.lichtkind.nl",1,NA,NA,1,NA
"2096","www.lichtkind.nl","T.me/centrumlichtkind",1,NA,NA,1,NA
"2097","nieuw","“paradijs”",1,NA,NA,1,NA
"2098","menselijk","leven",1,NA,NA,1,NA
"2099","“menselijk","leven”",1,NA,NA,1,NA
"2100","heel","planeet",1,NA,NA,1,NA
"2101","gigantisch","virtueel",1,NA,NA,1,NA
"2102","virtueel","omgeving",1,NA,NA,1,NA
"2103","hologram","creëren",1,NA,NA,1,NA
"2104","veirtuel","driedimensionaal",1,NA,NA,1,NA
"2105","surrogaat","virtueel",1,NA,NA,1,NA
"2106","nieuw","vaardigheid",1,NA,NA,1,NA
"2107","gek","nieuw",1,NA,NA,1,NA
"2108","eigen","“Avatar”",1,NA,NA,1,NA
"2109","wespe","taille",1,NA,NA,1,NA
"2110","breed","torso",1,NA,NA,1,NA
"2111","virtueel","rekening",1,NA,NA,1,NA
"2112","limiteren","budget",1,NA,NA,1,NA
"2113","budget","afhankelijk",1,NA,NA,1,NA
"2114","heel","organisme",1,NA,NA,1,NA
"2115","biologisch","functie",1,NA,NA,1,NA
"2116","bekend","èn",1,NA,NA,1,NA
"2117","groot","universeel",1,NA,NA,1,NA
"2118","technologisch","kwantumbrein",1,NA,NA,1,NA
"2119","huidig","internet",1,NA,NA,1,NA
"2120","duister","virtueel",1,NA,NA,1,NA
"2121","virtueel","kracht",1,NA,NA,1,NA
"2122","gesimuleerd","wereld",1,NA,NA,1,NA
"2123","virtual","reality",1,NA,NA,1,NA
"2124","technisch","infrastructuur",1,NA,NA,1,NA
"2125","groot","overstap",1,NA,NA,1,NA
"2126","city’","wereldwijd",1,NA,NA,1,NA
"2127","offlin","leven",1,NA,NA,1,NA
"2128","“gaam","over”",1,NA,NA,1,NA
"2129","zwak","plek",1,NA,NA,1,NA
"2130","nummer","gebruik",1,NA,NA,1,NA
"2131","belangrijk","nieuws",1,NA,NA,1,NA
